Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations,Hospitalizations rate,Deaths,Deaths rate
"June 24, 2021",Lambton Public Health,5,6,3.8,8,5,6,1,0.8,0,0
"June 25, 2021",Lambton Public Health,1,6,0.8,5,6,3.8,0,0,0,0
"June 26, 2021",Lambton Public Health,1,5,0.8,1,7,0.8,0,0,0,0
"June 27, 2021",Lambton Public Health,2,5,1.5,3,7,2.3,0,0,0,0
"June 28, 2021",Lambton Public Health,3,4,2.3,0,6,0,0,0,0,0
"June 29, 2021",Lambton Public Health,3,4,2.3,3,6,2.3,0,0,0,0
"June 30, 2021",Lambton Public Health,2,3,1.5,3,5,2.3,0,0,0,0
"July 1, 2021",Lambton Public Health,2,3,1.5,1,4,0.8,1,0.8,0,0
"July 2, 2021",Lambton Public Health,1,2,0.8,1,3,0.8,1,0.8,0,0
"July 3, 2021",Lambton Public Health,2,2,1.5,1,2,0.8,0,0,0,0
"July 4, 2021",Lambton Public Health,0,2,0,3,2,2.3,0,0,0,0
"July 5, 2021",Lambton Public Health,2,2,1.5,1,2,0.8,0,0,0,0
"July 6, 2021",Lambton Public Health,1,2,0.8,3,2,2.3,0,0,0,0
"July 7, 2021",Lambton Public Health,1,2,0.8,4,2,3,0,0,0,0
"July 8, 2021",Lambton Public Health,2,1,1.5,1,2,0.8,1,0.8,1,0.8
"July 9, 2021",Lambton Public Health,2,1,1.5,3,2,2.3,0,0,1,0.8
"July 10, 2021",Lambton Public Health,0,2,0,0,3,0,0,0,0,0
"July 11, 2021",Lambton Public Health,1,1,0.8,1,2,0.8,0,0,1,0.8
"July 12, 2021",Lambton Public Health,1,1,0.8,1,2,0.8,0,0,0,0
"July 13, 2021",Lambton Public Health,1,1,0.8,0,2,0,0,0,0,0
"July 14, 2021",Lambton Public Health,0,1,0,1,2,0.8,0,0,0,0
"July 15, 2021",Lambton Public Health,0,1,0,1,1,0.8,0,0,0,0
"July 16, 2021",Lambton Public Health,0,1,0,1,1,0.8,0,0,0,0
"July 17, 2021",Lambton Public Health,1,0,0.8,1,1,0.8,0,0,0,0
"July 18, 2021",Lambton Public Health,1,1,0.8,1,1,0.8,0,0,0,0
"July 19, 2021",Lambton Public Health,0,1,0,1,1,0.8,0,0,0,0
"July 20, 2021",Lambton Public Health,0,0,0,1,1,0.8,0,0,1,0.8
"July 21, 2021",Lambton Public Health,0,0,0,1,1,0.8,0,0,0,0
"July 22, 2021",Lambton Public Health,3,0,2.3,0,1,0,0,0,0,0
"July 23, 2021",Lambton Public Health,1,1,0.8,0,1,0,0,0,0,0
"July 24, 2021",Lambton Public Health,1,1,0.8,0,1,0,0,0,0,0
"July 25, 2021",Lambton Public Health,0,1,0,0,1,0,0,0,0,0
"July 26, 2021",Lambton Public Health,0,1,0,0,0,0,0,0,0,0
"July 27, 2021",Lambton Public Health,0,1,0,3,0,2.3,0,0,0,0
"July 28, 2021",Lambton Public Health,0,1,0,1,1,0.8,0,0,0,0
"July 29, 2021",Lambton Public Health,0,1,0,1,1,0.8,0,0,0,0
"July 30, 2021",Lambton Public Health,0,0,0,0,1,0,0,0,0,0
"July 31, 2021",Lambton Public Health,1,0,0.8,0,1,0,0,0,0,0
"August 1, 2021",Lambton Public Health,0,0,0,0,1,0,0,0,0,0
"August 2, 2021",Lambton Public Health,1,0,0.8,0,1,0,0,0,0,0
"August 3, 2021",Lambton Public Health,1,0,0.8,1,1,0.8,0,0,0,0
"August 4, 2021",Lambton Public Health,2,0,1.5,2,0,1.5,0,0,0,0
"August 5, 2021",Lambton Public Health,1,1,0.8,0,1,0,0,0,0,0
"August 6, 2021",Lambton Public Health,0,1,0,0,0,0,0,0,0,0
"August 7, 2021",Lambton Public Health,0,1,0,0,0,0,0,0,0,0
"August 8, 2021",Lambton Public Health,1,1,0.8,2,0,1.5,0,0,0,0
"August 9, 2021",Lambton Public Health,2,1,1.5,0,1,0,0,0,0,0
"August 10, 2021",Lambton Public Health,2,1,1.5,1,1,0.8,0,0,0,0
"August 11, 2021",Lambton Public Health,9,1,6.8,1,1,0.8,0,0,0,0
"August 12, 2021",Lambton Public Health,1,2,0.8,3,1,2.3,0,0,0,0
"August 13, 2021",Lambton Public Health,3,2,2.3,4,1,3,0,0,0,0
"August 14, 2021",Lambton Public Health,0,3,0,4,2,3,2,1.5,0,0
"August 15, 2021",Lambton Public Health,0,3,0,0,2,0,0,0,0,0
"August 16, 2021",Lambton Public Health,5,3,3.8,1,2,0.8,0,0,0,0
"August 17, 2021",Lambton Public Health,4,3,3,4,2,3,0,0,0,0
"August 18, 2021",Lambton Public Health,0,4,0,1,3,0.8,0,0,0,0
"August 19, 2021",Lambton Public Health,6,2,4.5,2,3,1.5,0,0,0,0
"August 20, 2021",Lambton Public Health,3,3,2.3,7,3,5.3,0,0,0,0
"August 21, 2021",Lambton Public Health,1,3,0.8,1,3,0.8,1,0.8,0,0
"August 22, 2021",Lambton Public Health,5,3,3.8,2,3,1.5,0,0,0,0
"August 23, 2021",Lambton Public Health,0,4,0,2,3,1.5,0,0,0,0
"August 24, 2021",Lambton Public Health,2,3,1.5,2,3,1.5,0,0,0,0
"August 25, 2021",Lambton Public Health,0,3,0,3,3,2.3,0,0,1,0.8
"August 26, 2021",Lambton Public Health,1,3,0.8,2,3,1.5,0,0,0,0
"August 27, 2021",Lambton Public Health,2,2,1.5,4,3,3,0,0,0,0
"August 28, 2021",Lambton Public Health,1,2,0.8,1,3,0.8,0,0,0,0
"August 29, 2021",Lambton Public Health,1,2,0.8,1,3,0.8,0,0,0,0
"August 30, 2021",Lambton Public Health,1,1,0.8,0,2,0,0,0,0,0
"August 31, 2021",Lambton Public Health,1,1,0.8,1,2,0.8,0,0,0,0
"September 1, 2021",Lambton Public Health,1,1,0.8,2,2,1.5,0,0,0,0
"September 2, 2021",Lambton Public Health,4,1,3,0,2,0,0,0,0,0
"September 3, 2021",Lambton Public Health,2,2,1.5,2,1,1.5,0,0,0,0
"September 4, 2021",Lambton Public Health,6,2,4.5,2,1,1.5,0,0,0,0
"September 5, 2021",Lambton Public Health,0,3,0,1,1,0.8,0,0,0,0
"September 6, 2021",Lambton Public Health,3,2,2.3,1,1,0.8,0,0,0,0
"September 7, 2021",Lambton Public Health,5,3,3.8,4,1,3,0,0,0,0
"September 8, 2021",Lambton Public Health,4,3,3,4,2,3,0,0,0,0
"September 9, 2021",Lambton Public Health,8,4,6,4,2,3,0,0,0,0
"September 10, 2021",Lambton Public Health,4,5,3,10,3,7.5,0,0,0,0
"September 11, 2021",Lambton Public Health,7,5,5.3,2,4,1.5,0,0,0,0
"September 12, 2021",Lambton Public Health,6,5,4.5,5,4,3.8,1,0.8,0,0
"September 13, 2021",Lambton Public Health,9,6,6.8,2,5,1.5,0,0,0,0
"September 14, 2021",Lambton Public Health,10,7,7.5,4,5,3,1,0.8,0,0
"September 15, 2021",Lambton Public Health,10,8,7.5,8,5,6,0,0,0,0
"September 16, 2021",Lambton Public Health,10,9,7.5,11,6,8.3,0,0,0,0
"September 17, 2021",Lambton Public Health,8,9,6,10,7,7.5,0,0,0,0
"September 18, 2021",Lambton Public Health,5,10,3.8,3,7,2.3,0,0,0,0
"September 19, 2021",Lambton Public Health,6,9,4.5,10,7,7.5,0,0,0,0
"September 20, 2021",Lambton Public Health,9,9,6.8,3,8,2.3,1,0.8,0,0
"September 21, 2021",Lambton Public Health,15,9,11.3,9,8,6.8,0,0,0,0
"September 22, 2021",Lambton Public Health,15,10,11.3,14,9,10.6,1,0.8,1,0.8
"September 23, 2021",Lambton Public Health,16,11,12.1,11,10,8.3,0,0,0,0
"September 24, 2021",Lambton Public Health,8,12,6,15,10,11.3,0,0,0,0
"September 25, 2021",Lambton Public Health,11,12,8.3,3,11,2.3,1,0.8,0,0
"September 26, 2021",Lambton Public Health,4,13,3,8,11,6,0,0,0,0
"September 27, 2021",Lambton Public Health,16,13,12.1,5,10,3.8,1,0.8,0,0
"September 28, 2021",Lambton Public Health,19,14,14.3,19,11,14.3,1,0.8,0,0
"September 29, 2021",Lambton Public Health,19,15,14.3,17,12,12.8,1,0.8,0,0
"September 30, 2021",Lambton Public Health,15,15,11.3,18,13,13.6,1,0.8,0,0
"October 1, 2021",Lambton Public Health,16,15,12.1,10,14,7.5,1,0.8,0,0
"October 2, 2021",Lambton Public Health,6,16,4.5,5,13,3.8,0,0,0,0
"October 3, 2021",Lambton Public Health,9,16,6.8,12,13,9,1,0.8,0,0
"October 4, 2021",Lambton Public Health,14,16,10.6,10,14,7.5,1,0.8,0,0
"October 5, 2021",Lambton Public Health,7,16,5.3,21,15,15.8,0,0,0,0
"October 6, 2021",Lambton Public Health,7,14,5.3,12,15,9,0,0,0,0
"October 7, 2021",Lambton Public Health,10,12,7.5,13,14,9.8,1,0.8,0,0
"October 8, 2021",Lambton Public Health,11,11,8.3,12,14,9,0,0,0,0
"October 9, 2021",Lambton Public Health,6,10,4.5,3,14,2.3,0,0,0,0
"October 10, 2021",Lambton Public Health,7,10,5.3,8,14,6,0,0,0,0
"October 11, 2021",Lambton Public Health,11,10,8.3,2,13,1.5,1,0.8,0,0
"October 12, 2021",Lambton Public Health,21,10,15.8,3,12,2.3,0,0,0,0
"October 13, 2021",Lambton Public Health,8,12,6,20,9,15.1,1,0.8,0,0
"October 14, 2021",Lambton Public Health,15,12,11.3,20,10,15.1,1,0.8,0,0
"October 15, 2021",Lambton Public Health,15,13,11.3,15,11,11.3,0,0,0,0
"October 16, 2021",Lambton Public Health,5,14,3.8,6,12,4.5,0,0,0,0
"October 17, 2021",Lambton Public Health,10,13,7.5,15,12,11.3,2,1.5,0,0
"October 18, 2021",Lambton Public Health,11,14,8.3,4,13,3,0,0,0,0
"October 19, 2021",Lambton Public Health,6,14,4.5,23,14,17.3,0,0,0,0
"October 20, 2021",Lambton Public Health,5,11,3.8,8,17,6,0,0,0,0
"October 21, 2021",Lambton Public Health,8,11,6,16,15,12.1,0,0,0,0
"October 22, 2021",Lambton Public Health,8,10,6,6,14,4.5,1,0.8,0,0
"October 23, 2021",Lambton Public Health,5,9,3.8,3,13,2.3,0,0,0,0
"October 24, 2021",Lambton Public Health,4,9,3,9,12,6.8,0,0,0,0
"October 25, 2021",Lambton Public Health,5,8,3.8,3,11,2.3,0,0,0,0
"October 26, 2021",Lambton Public Health,10,7,7.5,4,11,3,0,0,1,0.8
"October 27, 2021",Lambton Public Health,8,7,6,8,8,6,0,0,0,0
"October 28, 2021",Lambton Public Health,7,8,5.3,5,8,3.8,0,0,0,0
"October 29, 2021",Lambton Public Health,10,8,7.5,5,6,3.8,0,0,0,0
"October 30, 2021",Lambton Public Health,6,8,4.5,1,6,0.8,0,0,0,0
"October 31, 2021",Lambton Public Health,1,8,0.8,14,6,10.6,1,0.8,0,0
"November 1, 2021",Lambton Public Health,7,8,5.3,3,7,2.3,0,0,0,0
"November 2, 2021",Lambton Public Health,4,8,3,12,7,9,0,0,0,0
"November 3, 2021",Lambton Public Health,7,7,5.3,10,8,7.5,1,0.8,0,0
"November 4, 2021",Lambton Public Health,12,7,9,2,8,1.5,0,0,0,0
"November 5, 2021",Lambton Public Health,6,8,4.5,7,8,5.3,1,0.8,0,0
"November 6, 2021",Lambton Public Health,6,7,4.5,7,8,5.3,0,0,0,0
"November 7, 2021",Lambton Public Health,3,7,2.3,11,9,8.3,0,0,0,0
"November 8, 2021",Lambton Public Health,7,7,5.3,0,8,0,0,0,0,0
"November 9, 2021",Lambton Public Health,8,7,6,6,8,4.5,0,0,0,0
"November 10, 2021",Lambton Public Health,5,8,3.8,8,7,6,2,1.5,1,0.8
"November 11, 2021",Lambton Public Health,5,8,3.8,8,7,6,0,0,1,0.8
"November 12, 2021",Lambton Public Health,7,7,5.3,2,8,1.5,1,0.8,0,0
"November 13, 2021",Lambton Public Health,9,7,6.8,4,7,3,1,0.8,0,0
"November 14, 2021",Lambton Public Health,10,7,7.5,8,6,6,0,0,0,0
"November 15, 2021",Lambton Public Health,10,8,7.5,3,6,2.3,1,0.8,0,0
"November 16, 2021",Lambton Public Health,7,9,5.3,7,6,5.3,3,2.3,1,0.8
"November 17, 2021",Lambton Public Health,8,9,6,6,7,4.5,0,0,0,0
"November 18, 2021",Lambton Public Health,4,9,3,9,6,6.8,0,0,0,0
"November 19, 2021",Lambton Public Health,4,9,3,6,6,4.5,0,0,0,0
"November 20, 2021",Lambton Public Health,6,8,4.5,7,7,5.3,1,0.8,1,0.8
"November 21, 2021",Lambton Public Health,5,8,3.8,5,8,3.8,1,0.8,0,0
"November 22, 2021",Lambton Public Health,8,7,6,0,7,0,0,0,0,0
"November 23, 2021",Lambton Public Health,4,7,3,9,7,6.8,1,0.8,0,0
"November 24, 2021",Lambton Public Health,5,6,3.8,10,7,7.5,0,0,1,0.8
"November 25, 2021",Lambton Public Health,6,6,4.5,13,8,9.8,0,0,0,0
"November 26, 2021",Lambton Public Health,9,6,6.8,6,8,4.5,0,0,0,0
"November 27, 2021",Lambton Public Health,9,7,6.8,7,8,5.3,0,0,0,0
"November 28, 2021",Lambton Public Health,4,8,3,2,8,1.5,2,1.5,1,0.8
"November 29, 2021",Lambton Public Health,12,7,9,2,8,1.5,1,0.8,0,0
"November 30, 2021",Lambton Public Health,12,8,9,12,8,9,0,0,0,0
"December 1, 2021",Lambton Public Health,16,9,12.1,12,8,9,0,0,0,0
"December 2, 2021",Lambton Public Health,12,11,9,14,9,10.6,1,0.8,1,0.8
"December 3, 2021",Lambton Public Health,7,12,5.3,18,9,13.6,0,0,0,0
"December 4, 2021",Lambton Public Health,6,12,4.5,8,11,6,1,0.8,0,0
"December 5, 2021",Lambton Public Health,6,11,4.5,6,11,4.5,0,0,0,0
"December 6, 2021",Lambton Public Health,20,12,15.1,3,12,2.3,0,0,0,0
"December 7, 2021",Lambton Public Health,25,13,18.9,7,12,5.3,0,0,0,0
"December 8, 2021",Lambton Public Health,14,15,10.6,11,11,8.3,1,0.8,0,0
"December 9, 2021",Lambton Public Health,28,15,21.1,9,11,6.8,0,0,0,0
"December 10, 2021",Lambton Public Health,14,17,10.6,18,10,13.6,4,3,0,0
"December 11, 2021",Lambton Public Health,19,18,14.3,16,10,12.1,2,1.5,0,0
"December 12, 2021",Lambton Public Health,18,21,13.6,14,11,10.6,2,1.5,0,0
"December 13, 2021",Lambton Public Health,31,23,23.4,15,13,11.3,1,0.8,0,0
"December 14, 2021",Lambton Public Health,35,24,26.4,23,15,17.3,1,0.8,0,0
"December 15, 2021",Lambton Public Health,25,26,18.9,19,17,14.3,2,1.5,1,0.8
"December 16, 2021",Lambton Public Health,38,28,28.7,28,19,21.1,2,1.5,0,0
"December 17, 2021",Lambton Public Health,56,29,42.2,32,22,24.1,1,0.8,1,0.8
"December 18, 2021",Lambton Public Health,47,36,35.4,36,24,27.1,0,0,0,0
"December 19, 2021",Lambton Public Health,41,41,30.9,11,27,8.3,1,0.8,0,0
"December 20, 2021",Lambton Public Health,91,45,68.6,41,27,30.9,2,1.5,0,0
"December 21, 2021",Lambton Public Health,96,54,72.4,13,31,9.8,1,0.8,1,0.8
"December 22, 2021",Lambton Public Health,104,64,78.4,71,29,53.5,1,0.8,0,0
"December 23, 2021",Lambton Public Health,130,77,98,94,38,70.9,1,0.8,1,0.8
"December 24, 2021",Lambton Public Health,66,92,49.8,111,49,83.7,2,1.5,1,0.8
"December 25, 2021",Lambton Public Health,57,94,43,133,62,100.3,1,0.8,0,0
"December 26, 2021",Lambton Public Health,79,96,59.6,57,77,43,2,1.5,0,0
"December 27, 2021",Lambton Public Health,143,102,107.8,51,85,38.5,2,1.5,1,0.8
"December 28, 2021",Lambton Public Health,273,110,205.9,62,87,46.8,1,0.8,0,0
"December 29, 2021",Lambton Public Health,331,139,249.6,99,95,74.7,0,0,0,0
"December 30, 2021",Lambton Public Health,277,176,208.9,206,99,155.3,0,0,1,0.8
"December 31, 2021",Lambton Public Health,102,200,76.9,218,117,164.4,0,0,0,0
"January 1, 2022",Lambton Public Health,60,206,45.2,179,135,135,1,0.8,0,0
"January 2, 2022",Lambton Public Health,72,207,54.3,269,142,202.8,2,1.5,0,0
"January 3, 2022",Lambton Public Health,119,205,89.7,58,177,43.7,2,1.5,0,0
"January 4, 2022",Lambton Public Health,130,201,98,110,178,82.9,4,3,0,0
"January 5, 2022",Lambton Public Health,132,178,99.5,130,186,98,5,3.8,1,0.8
"January 6, 2022",Lambton Public Health,140,146,105.6,169,191,127.4,1,0.8,3,2.3
"January 7, 2022",Lambton Public Health,98,123,73.9,172,185,129.7,3,2.3,1,0.8
"January 8, 2022",Lambton Public Health,70,123,52.8,161,177,121.4,5,3.8,0,0
"January 9, 2022",Lambton Public Health,62,124,46.8,109,175,82.2,3,2.3,0,0
"January 10, 2022",Lambton Public Health,134,123,101,70,148,52.8,1,0.8,3,2.3
"January 11, 2022",Lambton Public Health,100,125,75.4,44,150,33.2,1,0.8,2,1.5
"January 12, 2022",Lambton Public Health,105,120,79.2,174,140,131.2,4,3,0,0
"January 13, 2022",Lambton Public Health,112,116,84.5,135,147,101.8,2,1.5,1,0.8
"January 14, 2022",Lambton Public Health,69,111,52,126,141,95,5,3.8,1,0.8
"January 15, 2022",Lambton Public Health,67,106,50.5,101,134,76.2,4,3,2,1.5
"January 16, 2022",Lambton Public Health,54,106,40.7,93,124,70.1,2,1.5,1,0.8
"January 17, 2022",Lambton Public Health,113,105,85.2,37,121,27.9,6,4.5,3,2.3
"January 18, 2022",Lambton Public Health,85,101,64.1,119,116,89.7,3,2.3,0,0
"January 19, 2022",Lambton Public Health,58,99,43.7,78,128,58.8,5,3.8,0,0
"January 20, 2022",Lambton Public Health,55,91,41.5,100,112,75.4,2,1.5,1,0.8
"January 21, 2022",Lambton Public Health,66,82,49.8,78,107,58.8,2,1.5,0,0
"January 22, 2022",Lambton Public Health,47,81,35.4,72,99,54.3,1,0.8,1,0.8
"January 23, 2022",Lambton Public Health,29,78,21.9,49,94,37,2,1.5,0,0
"January 24, 2022",Lambton Public Health,71,74,53.5,17,87,12.8,4,3,2,1.5
"January 25, 2022",Lambton Public Health,52,67,39.2,19,84,14.3,0,0,2,1.5
"January 26, 2022",Lambton Public Health,55,62,41.5,116,67,87.5,5,3.8,0,0
"January 27, 2022",Lambton Public Health,59,61,44.5,72,74,54.3,3,2.3,0,0
"January 28, 2022",Lambton Public Health,37,62,27.9,65,69,49,2,1.5,0,0
"January 29, 2022",Lambton Public Health,37,57,27.9,29,67,21.9,3,2.3,1,0.8
"January 30, 2022",Lambton Public Health,49,56,37,32,60,24.1,4,3,1,0.8
"January 31, 2022",Lambton Public Health,69,59,52,20,57,15.1,2,1.5,0,0
"February 1, 2022",Lambton Public Health,62,58,46.8,72,58,54.3,1,0.8,1,0.8
"February 2, 2022",Lambton Public Health,45,60,33.9,80,66,60.3,4,3,1,0.8
"February 3, 2022",Lambton Public Health,58,58,43.7,62,60,46.8,0,0,1,0.8
"February 4, 2022",Lambton Public Health,40,58,30.2,41,59,30.9,2,1.5,1,0.8
"February 5, 2022",Lambton Public Health,42,59,31.7,48,55,36.2,0,0,1,0.8
"February 6, 2022",Lambton Public Health,33,60,24.9,46,58,34.7,1,0.8,0,0
"February 7, 2022",Lambton Public Health,52,57,39.2,25,60,18.9,0,0,0,0
"February 8, 2022",Lambton Public Health,55,54,41.5,68,61,51.3,3,2.3,3,2.3
"February 9, 2022",Lambton Public Health,31,53,23.4,65,60,49,1,0.8,2,1.5
"February 10, 2022",Lambton Public Health,35,51,26.4,50,58,37.7,2,1.5,1,0.8
"February 11, 2022",Lambton Public Health,32,47,24.1,24,56,18.1,1,0.8,0,0
"February 12, 2022",Lambton Public Health,21,46,15.8,39,53,29.4,0,0,1,0.8
"February 13, 2022",Lambton Public Health,24,42,18.1,19,52,14.3,1,0.8,0,0
"February 14, 2022",Lambton Public Health,31,41,23.4,13,47,9.8,0,0,1,0.8
"February 15, 2022",Lambton Public Health,24,37,18.1,8,45,6,2,1.5,0,0
"February 16, 2022",Lambton Public Health,21,32,15.8,65,36,49,1,0.8,1,0.8
"February 17, 2022",Lambton Public Health,17,31,12.8,29,36,21.9,1,0.8,1,0.8
"February 18, 2022",Lambton Public Health,15,28,11.3,16,32,12.1,2,1.5,1,0.8
"February 19, 2022",Lambton Public Health,15,25,11.3,32,31,24.1,1,0.8,0,0
"February 20, 2022",Lambton Public Health,18,24,13.6,10,30,7.5,1,0.8,2,1.5
"February 21, 2022",Lambton Public Health,16,23,12.1,8,28,6,1,0.8,1,0.8
"February 22, 2022",Lambton Public Health,27,21,20.4,19,27,14.3,2,1.5,0,0
"February 23, 2022",Lambton Public Health,19,21,14.3,7,29,5.3,0,0,0,0
"February 24, 2022",Lambton Public Health,20,21,15.1,40,20,30.2,1,0.8,0,0
"February 25, 2022",Lambton Public Health,12,21,9,34,22,25.6,1,0.8,0,0
"February 26, 2022",Lambton Public Health,15,21,11.3,12,24,9,0,0,0,0
"February 27, 2022",Lambton Public Health,9,21,6.8,11,21,8.3,1,0.8,0,0
"February 28, 2022",Lambton Public Health,20,19,15.1,10,21,7.5,0,0,0,0
"March 1, 2022",Lambton Public Health,15,20,11.3,30,22,22.6,0,0,2,1.5
"March 2, 2022",Lambton Public Health,20,18,15.1,18,24,13.6,1,0.8,0,0
"March 3, 2022",Lambton Public Health,20,18,15.1,19,25,14.3,2,1.5,1,0.8
"March 4, 2022",Lambton Public Health,21,18,15.8,18,22,13.6,0,0,0,0
"March 5, 2022",Lambton Public Health,19,20,14.3,16,19,12.1,2,1.5,0,0
"March 6, 2022",Lambton Public Health,9,20,6.8,15,20,11.3,1,0.8,2,1.5
"March 7, 2022",Lambton Public Health,19,20,14.3,7,21,5.3,2,1.5,0,0
"March 8, 2022",Lambton Public Health,23,20,17.3,35,20,26.4,0,0,1,0.8
"March 9, 2022",Lambton Public Health,15,21,11.3,17,21,12.8,0,0,0,0
"March 10, 2022",Lambton Public Health,13,21,9.8,23,21,17.3,0,0,0,0
"March 11, 2022",Lambton Public Health,13,19,9.8,11,21,8.3,0,0,0,0
"March 12, 2022",Lambton Public Health,22,18,16.6,11,20,8.3,1,0.8,1,0.8
"March 13, 2022",Lambton Public Health,18,19,13.6,8,19,6,0,0,0,0
"March 14, 2022",Lambton Public Health,26,20,19.6,5,18,3.8,0,0,0,0
"March 15, 2022",Lambton Public Health,12,21,9,27,18,20.4,0,0,0,0
"March 16, 2022",Lambton Public Health,24,19,18.1,29,17,21.9,0,0,0,0
"March 17, 2022",Lambton Public Health,14,21,10.6,23,19,17.3,0,0,0,0
"March 18, 2022",Lambton Public Health,14,21,10.6,20,19,15.1,0,0,1,0.8
"March 19, 2022",Lambton Public Health,20,21,15.1,9,20,6.8,0,0,0,0
"March 20, 2022",Lambton Public Health,18,21,13.6,6,20,4.5,0,0,0,0
"March 21, 2022",Lambton Public Health,39,21,29.4,10,19,7.5,0,0,0,0
"March 22, 2022",Lambton Public Health,30,23,22.6,27,20,20.4,1,0.8,0,0
"March 23, 2022",Lambton Public Health,24,26,18.1,28,20,21.1,2,1.5,0,0
"March 24, 2022",Lambton Public Health,29,26,21.9,41,20,30.9,0,0,0,0
"March 25, 2022",Lambton Public Health,31,28,23.4,31,23,23.4,0,0,0,0
"March 26, 2022",Lambton Public Health,35,31,26.4,25,25,18.9,1,0.8,0,0
"March 27, 2022",Lambton Public Health,25,34,18.9,32,27,24.1,0,0,0,0
"March 28, 2022",Lambton Public Health,27,35,20.4,5,32,3.8,1,0.8,0,0
"March 29, 2022",Lambton Public Health,31,33,23.4,32,31,24.1,0,0,0,0
"March 30, 2022",Lambton Public Health,37,33,27.9,45,32,33.9,1,0.8,0,0
"March 31, 2022",Lambton Public Health,32,35,24.1,40,34,30.2,1,0.8,0,0
"April 1, 2022",Lambton Public Health,23,36,17.3,34,34,25.6,1,0.8,1,0.8
"April 2, 2022",Lambton Public Health,32,34,24.1,16,35,12.1,1,0.8,0,0
"April 3, 2022",Lambton Public Health,41,34,30.9,23,33,17.3,1,0.8,0,0
"April 4, 2022",Lambton Public Health,60,36,45.2,13,32,9.8,1,0.8,0,0
"April 5, 2022",Lambton Public Health,43,42,32.4,68,33,51.3,1,0.8,0,0
"April 6, 2022",Lambton Public Health,45,44,33.9,55,39,41.5,1,0.8,1,0.8
"April 7, 2022",Lambton Public Health,53,45,40,43,41,32.4,1,0.8,0,0
"April 8, 2022",Lambton Public Health,49,48,37,48,41,36.2,0,0,0,0
"April 9, 2022",Lambton Public Health,34,53,25.6,23,43,17.3,0,0,0,0
"April 10, 2022",Lambton Public Health,30,53,22.6,31,45,23.4,0,0,0,0
"April 11, 2022",Lambton Public Health,60,51,45.2,4,46,3,1,0.8,0,0
"April 12, 2022",Lambton Public Health,50,51,37.7,75,44,56.6,1,0.8,0,0
"April 13, 2022",Lambton Public Health,55,52,41.5,76,46,57.3,3,2.3,0,0
"April 14, 2022",Lambton Public Health,28,54,21.1,52,49,39.2,0,0,0,0
"April 15, 2022",Lambton Public Health,26,50,19.6,58,50,43.7,2,1.5,0,0
"April 16, 2022",Lambton Public Health,33,46,24.9,19,52,14.3,2,1.5,0,0
"April 17, 2022",Lambton Public Health,23,46,17.3,21,51,15.8,2,1.5,0,0
"April 18, 2022",Lambton Public Health,42,45,31.7,8,50,6,1,0.8,1,0.8
"April 19, 2022",Lambton Public Health,46,42,34.7,39,50,29.4,1,0.8,0,0
"April 20, 2022",Lambton Public Health,39,41,29.4,61,45,46,2,1.5,1,0.8
"April 21, 2022",Lambton Public Health,37,39,27.9,54,42,40.7,3,2.3,0,0
"April 22, 2022",Lambton Public Health,31,40,23.4,47,42,35.4,1,0.8,1,0.8
"April 23, 2022",Lambton Public Health,18,41,13.6,41,41,30.9,1,0.8,1,0.8
"April 24, 2022",Lambton Public Health,18,39,13.6,14,44,10.6,1,0.8,0,0
"April 25, 2022",Lambton Public Health,41,38,30.9,9,43,6.8,0,0,0,0
"April 26, 2022",Lambton Public Health,25,38,18.9,48,43,36.2,0,0,1,0.8
"April 27, 2022",Lambton Public Health,19,34,14.3,32,45,24.1,0,0,0,0
"April 28, 2022",Lambton Public Health,15,31,11.3,33,40,24.9,0,0,1,0.8
"April 29, 2022",Lambton Public Health,13,27,9.8,27,37,20.4,1,0.8,0,0
"April 30, 2022",Lambton Public Health,22,24,16.6,12,33,9,2,1.5,0,0
"May 1, 2022",Lambton Public Health,10,25,7.5,15,29,11.3,0,0,1,0.8
"May 2, 2022",Lambton Public Health,17,24,12.8,9,29,6.8,0,0,0,0
"May 3, 2022",Lambton Public Health,17,20,12.8,28,29,21.1,0,0,1,0.8
"May 4, 2022",Lambton Public Health,11,18,8.3,19,25,14.3,0,0,0,0
"May 5, 2022",Lambton Public Health,18,17,13.6,25,23,18.9,0,0,1,0.8
"May 6, 2022",Lambton Public Health,12,18,9,27,22,20.4,0,0,1,0.8
"May 7, 2022",Lambton Public Health,15,17,11.3,12,22,9,0,0,0,0
"May 8, 2022",Lambton Public Health,11,16,8.3,6,22,4.5,0,0,0,0
"May 9, 2022",Lambton Public Health,15,16,11.3,2,21,1.5,1,0.8,0,0
"May 10, 2022",Lambton Public Health,16,16,12.1,22,19,16.6,0,0,0,0
"May 11, 2022",Lambton Public Health,7,16,5.3,25,18,18.9,0,0,0,0
"May 12, 2022",Lambton Public Health,11,15,8.3,11,19,8.3,2,1.5,0,0
"May 13, 2022",Lambton Public Health,14,14,10.6,9,17,6.8,0,0,0,0
"May 14, 2022",Lambton Public Health,8,15,6,13,14,9.8,0,0,0,0
"May 15, 2022",Lambton Public Health,11,13,8.3,8,14,6,0,0,0,0
