Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations,Hospitalizations rate,Deaths,Deaths rate
15-Jun-20,Northwestern Health Unit,3,0,3.7,2,0,2.5,0,0,0,0
16-Jun-20,Northwestern Health Unit,0,1,0,1,1,1.2,0,0,0,0
17-Jun-20,Northwestern Health Unit,0,1,0,1,0,1.2,0,0,0,0
18-Jun-20,Northwestern Health Unit,3,1,3.7,1,1,1.2,0,0,0,0
19-Jun-20,Northwestern Health Unit,2,1,2.5,0,1,0,0,0,0,0
20-Jun-20,Northwestern Health Unit,1,1,1.2,0,1,0,0,0,0,0
21-Jun-20,Northwestern Health Unit,0,1,0,6,1,7.4,0,0,0,0
22-Jun-20,Northwestern Health Unit,0,1,0,0,2,0,0,0,0,0
23-Jun-20,Northwestern Health Unit,0,1,0,0,1,0,0,0,0,0
24-Jun-20,Northwestern Health Unit,0,1,0,0,1,0,0,0,0,0
25-Jun-20,Northwestern Health Unit,0,1,0,0,1,0,0,0,0,0
26-Jun-20,Northwestern Health Unit,2,0,2.5,0,1,0,0,0,0,0
27-Jun-20,Northwestern Health Unit,0,0,0,0,1,0,0,0,0,0
28-Jun-20,Northwestern Health Unit,0,0,0,0,1,0,0,0,0,0
29-Jun-20,Northwestern Health Unit,1,0,1.2,0,0,0,0,0,0,0
30-Jun-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
1-Jul-20,Northwestern Health Unit,1,0,1.2,0,0,0,0,0,0,0
2-Jul-20,Northwestern Health Unit,0,1,0,3,0,3.7,0,0,0,0
3-Jul-20,Northwestern Health Unit,0,1,0,0,0,0,0,0,0,0
4-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
5-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
6-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
7-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
8-Jul-20,Northwestern Health Unit,0,0,0,1,0,1.2,0,0,0,0
9-Jul-20,Northwestern Health Unit,0,0,0,0,1,0,0,0,0,0
10-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
11-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
12-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
13-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
14-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
15-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
16-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
17-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
18-Jul-20,Northwestern Health Unit,1,0,1.2,0,0,0,0,0,0,0
19-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
20-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
21-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
22-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
23-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
24-Jul-20,Northwestern Health Unit,1,0,1.2,1,0,1.2,0,0,0,0
25-Jul-20,Northwestern Health Unit,0,0,0,1,0,1.2,0,0,0,0
26-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
27-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
28-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
29-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
30-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
31-Jul-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
1-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
2-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
3-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
4-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
5-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
6-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
7-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
8-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
9-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
10-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
11-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
12-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
13-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
14-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
15-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
16-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
17-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
18-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
19-Aug-20,Northwestern Health Unit,2,0,2.5,0,0,0,0,0,0,0
20-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
21-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
22-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
23-Aug-20,Northwestern Health Unit,0,0,0,1,0,1.2,0,0,0,0
24-Aug-20,Northwestern Health Unit,0,0,0,1,0,1.2,0,0,0,0
25-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
26-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
27-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
28-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
29-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
30-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
31-Aug-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
1-Sep-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
2-Sep-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
3-Sep-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
4-Sep-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
5-Sep-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
6-Sep-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
7-Sep-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
8-Sep-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
9-Sep-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
10-Sep-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
11-Sep-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
12-Sep-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
13-Sep-20,Northwestern Health Unit,1,0,1.2,0,0,0,0,0,0,0
14-Sep-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
15-Sep-20,Northwestern Health Unit,2,0,2.5,0,0,0,0,0,0,0
16-Sep-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
17-Sep-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
18-Sep-20,Northwestern Health Unit,0,0,0,2,0,2.5,0,0,0,0
19-Sep-20,Northwestern Health Unit,1,0,1.2,0,0,0,0,0,0,0
20-Sep-20,Northwestern Health Unit,0,1,0,1,0,1.2,0,0,0,0
21-Sep-20,Northwestern Health Unit,2,0,2.5,0,0,0,0,0,0,0
22-Sep-20,Northwestern Health Unit,1,1,1.2,0,0,0,0,0,0,0
23-Sep-20,Northwestern Health Unit,1,1,1.2,0,0,0,0,0,0,0
24-Sep-20,Northwestern Health Unit,1,1,1.2,1,0,1.2,0,0,0,0
25-Sep-20,Northwestern Health Unit,3,1,3.7,1,1,1.2,0,0,0,0
26-Sep-20,Northwestern Health Unit,2,1,2.5,0,0,0,0,0,0,0
27-Sep-20,Northwestern Health Unit,3,1,3.7,0,0,0,0,0,0,0
28-Sep-20,Northwestern Health Unit,1,2,1.2,0,0,0,0,0,0,0
29-Sep-20,Northwestern Health Unit,1,2,1.2,2,0,2.5,0,0,0,0
30-Sep-20,Northwestern Health Unit,1,2,1.2,3,1,3.7,0,0,0,0
1-Oct-20,Northwestern Health Unit,1,2,1.2,9,1,11.1,0,0,0,0
2-Oct-20,Northwestern Health Unit,0,2,0,1,2,1.2,0,0,0,0
3-Oct-20,Northwestern Health Unit,0,1,0,0,2,0,0,0,0,0
4-Oct-20,Northwestern Health Unit,1,1,1.2,0,2,0,0,0,0,0
5-Oct-20,Northwestern Health Unit,0,1,0,0,2,0,0,0,0,0
6-Oct-20,Northwestern Health Unit,0,1,0,0,2,0,0,0,0,0
7-Oct-20,Northwestern Health Unit,0,0,0,0,2,0,0,0,0,0
8-Oct-20,Northwestern Health Unit,0,0,0,1,1,1.2,0,0,0,0
9-Oct-20,Northwestern Health Unit,1,0,1.2,0,0,0,0,0,0,0
10-Oct-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
11-Oct-20,Northwestern Health Unit,1,0,1.2,1,0,1.2,0,0,0,0
12-Oct-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
13-Oct-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
14-Oct-20,Northwestern Health Unit,0,0,0,1,0,1.2,0,0,0,0
15-Oct-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
16-Oct-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
17-Oct-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
18-Oct-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
19-Oct-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
20-Oct-20,Northwestern Health Unit,2,0,2.5,0,0,0,0,0,0,0
21-Oct-20,Northwestern Health Unit,0,0,0,3,0,3.7,0,0,0,0
22-Oct-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
23-Oct-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
24-Oct-20,Northwestern Health Unit,1,0,1.2,0,0,0,0,0,0,0
25-Oct-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
26-Oct-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
27-Oct-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
28-Oct-20,Northwestern Health Unit,1,0,1.2,0,0,0,0,0,0,0
29-Oct-20,Northwestern Health Unit,0,0,0,0,0,0,0,0,0,0
30-Oct-20,Northwestern Health Unit,4,0,4.9,0,0,0,0,0,0,0
31-Oct-20,Northwestern Health Unit,0,1,0,0,0,0,0,0,0,0
1-Nov-20,Northwestern Health Unit,1,1,1.2,1,0,1.2,1,1.2,0,0
2-Nov-20,Northwestern Health Unit,0,1,0,1,0,1.2,0,0,0,0
3-Nov-20,Northwestern Health Unit,4,1,4.9,1,0,1.2,0,0,0,0
4-Nov-20,Northwestern Health Unit,0,1,0,1,0,1.2,0,0,0,0
5-Nov-20,Northwestern Health Unit,1,1,1.2,1,1,1.2,0,0,0,0
6-Nov-20,Northwestern Health Unit,3,1,3.7,0,1,0,0,0,0,0
7-Nov-20,Northwestern Health Unit,0,1,0,1,1,1.2,0,0,0,0
8-Nov-20,Northwestern Health Unit,1,1,1.2,0,1,0,0,0,0,0
9-Nov-20,Northwestern Health Unit,2,1,2.5,1,1,1.2,0,0,0,0
10-Nov-20,Northwestern Health Unit,1,2,1.2,3,1,3.7,0,0,0,0
11-Nov-20,Northwestern Health Unit,0,1,0,2,1,2.5,0,0,0,0
12-Nov-20,Northwestern Health Unit,1,1,1.2,0,1,0,0,0,0,0
13-Nov-20,Northwestern Health Unit,0,1,0,2,1,2.5,0,0,0,0
14-Nov-20,Northwestern Health Unit,2,1,2.5,0,1,0,0,0,0,0
15-Nov-20,Northwestern Health Unit,3,1,3.7,0,1,0,0,0,0,0
16-Nov-20,Northwestern Health Unit,1,1,1.2,3,1,3.7,0,0,0,0
17-Nov-20,Northwestern Health Unit,3,1,3.7,1,1,1.2,2,2.5,0,0
18-Nov-20,Northwestern Health Unit,4,1,4.9,1,1,1.2,0,0,0,0
19-Nov-20,Northwestern Health Unit,2,2,2.5,2,1,2.5,0,0,0,0
20-Nov-20,Northwestern Health Unit,4,2,4.9,5,1,6.2,0,0,0,0
21-Nov-20,Northwestern Health Unit,2,3,2.5,2,2,2.5,0,0,0,0
22-Nov-20,Northwestern Health Unit,2,3,2.5,5,2,6.2,0,0,0,0
23-Nov-20,Northwestern Health Unit,0,3,0,2,3,2.5,0,0,0,0
24-Nov-20,Northwestern Health Unit,3,2,3.7,0,3,0,1,1.2,0,0
25-Nov-20,Northwestern Health Unit,2,2,2.5,3,2,3.7,0,0,0,0
26-Nov-20,Northwestern Health Unit,1,2,1.2,4,3,4.9,0,0,0,0
27-Nov-20,Northwestern Health Unit,2,2,2.5,2,3,2.5,0,0,0,0
28-Nov-20,Northwestern Health Unit,0,2,0,2,3,2.5,0,0,0,0
29-Nov-20,Northwestern Health Unit,1,1,1.2,1,3,1.2,0,0,0,0
30-Nov-20,Northwestern Health Unit,4,1,4.9,0,2,0,0,0,0,0
1-Dec-20,Northwestern Health Unit,1,2,1.2,1,2,1.2,0,0,0,0
2-Dec-20,Northwestern Health Unit,1,2,1.2,0,2,0,0,0,0,0
3-Dec-20,Northwestern Health Unit,0,1,0,3,1,3.7,0,0,0,0
4-Dec-20,Northwestern Health Unit,1,1,1.2,1,1,1.2,0,0,0,0
5-Dec-20,Northwestern Health Unit,2,1,2.5,3,1,3.7,0,0,0,0
6-Dec-20,Northwestern Health Unit,0,1,0,1,1,1.2,0,0,0,0
7-Dec-20,Northwestern Health Unit,1,1,1.2,1,1,1.2,1,1.2,0,0
8-Dec-20,Northwestern Health Unit,0,1,0,2,1,2.5,0,0,0,0
9-Dec-20,Northwestern Health Unit,1,1,1.2,1,2,1.2,0,0,0,0
10-Dec-20,Northwestern Health Unit,2,1,2.5,0,2,0,0,0,0,0
11-Dec-20,Northwestern Health Unit,1,1,1.2,0,1,0,0,0,0,0
12-Dec-20,Northwestern Health Unit,2,1,2.5,1,1,1.2,0,0,0,0
13-Dec-20,Northwestern Health Unit,2,1,2.5,0,1,0,0,0,0,0
14-Dec-20,Northwestern Health Unit,1,1,1.2,1,1,1.2,0,0,0,0
15-Dec-20,Northwestern Health Unit,2,1,2.5,0,1,0,1,1.2,0,0
16-Dec-20,Northwestern Health Unit,2,2,2.5,1,0,1.2,0,0,0,0
17-Dec-20,Northwestern Health Unit,1,2,1.2,0,0,0,0,0,0,0
18-Dec-20,Northwestern Health Unit,3,2,3.7,1,0,1.2,0,0,0,0
19-Dec-20,Northwestern Health Unit,2,2,2.5,1,1,1.2,0,0,0,0
20-Dec-20,Northwestern Health Unit,2,2,2.5,0,1,0,0,0,0,0
21-Dec-20,Northwestern Health Unit,2,2,2.5,5,1,6.2,0,0,0,0
22-Dec-20,Northwestern Health Unit,1,2,1.2,1,1,1.2,0,0,0,0
23-Dec-20,Northwestern Health Unit,4,2,4.9,1,1,1.2,0,0,0,0
24-Dec-20,Northwestern Health Unit,2,2,2.5,8,1,9.9,0,0,0,0
25-Dec-20,Northwestern Health Unit,2,2,2.5,2,2,2.5,0,0,0,0
26-Dec-20,Northwestern Health Unit,2,2,2.5,5,3,6.2,2,2.5,0,0
27-Dec-20,Northwestern Health Unit,4,2,4.9,1,3,1.2,1,1.2,0,0
28-Dec-20,Northwestern Health Unit,9,2,11.1,1,3,1.2,0,0,0,0
29-Dec-20,Northwestern Health Unit,9,3,11.1,1,3,1.2,1,1.2,0,0
30-Dec-20,Northwestern Health Unit,4,5,4.9,4,3,4.9,0,0,0,0
31-Dec-20,Northwestern Health Unit,3,5,3.7,5,3,6.2,0,0,0,0
1-Jan-21,Northwestern Health Unit,2,5,2.5,0,3,0,0,0,0,0
2-Jan-21,Northwestern Health Unit,1,5,1.2,5,2,6.2,0,0,0,0
3-Jan-21,Northwestern Health Unit,12,5,14.8,0,2,0,1,1.2,0,0
4-Jan-21,Northwestern Health Unit,5,6,6.2,2,2,2.5,0,0,0,0
5-Jan-21,Northwestern Health Unit,3,5,3.7,15,2,18.5,0,0,0,0
6-Jan-21,Northwestern Health Unit,3,4,3.7,8,4,9.9,0,0,0,0
7-Jan-21,Northwestern Health Unit,2,4,2.5,1,5,1.2,0,0,0,0
8-Jan-21,Northwestern Health Unit,0,4,0,9,4,11.1,1,1.2,0,0
9-Jan-21,Northwestern Health Unit,1,4,1.2,9,6,11.1,0,0,0,0
10-Jan-21,Northwestern Health Unit,1,4,1.2,0,6,0,0,0,0,0
11-Jan-21,Northwestern Health Unit,5,2,6.2,1,6,1.2,0,0,0,0
12-Jan-21,Northwestern Health Unit,2,2,2.5,2,6,2.5,0,0,0,0
13-Jan-21,Northwestern Health Unit,0,2,0,1,4,1.2,0,0,0,0
14-Jan-21,Northwestern Health Unit,0,2,0,5,3,6.2,0,0,0,0
15-Jan-21,Northwestern Health Unit,0,1,0,0,4,0,0,0,0,0
16-Jan-21,Northwestern Health Unit,1,1,1.2,2,3,2.5,0,0,0,0
17-Jan-21,Northwestern Health Unit,2,1,2.5,2,2,2.5,0,0,0,0
18-Jan-21,Northwestern Health Unit,2,1,2.5,0,2,0,0,0,0,0
19-Jan-21,Northwestern Health Unit,4,1,4.9,0,2,0,0,0,0,0
20-Jan-21,Northwestern Health Unit,6,1,7.4,0,1,0,0,0,0,0
21-Jan-21,Northwestern Health Unit,0,2,0,5,1,6.2,0,0,0,0
22-Jan-21,Northwestern Health Unit,1,2,1.2,4,1,4.9,0,0,0,0
23-Jan-21,Northwestern Health Unit,1,2,1.2,4,2,4.9,0,0,0,0
24-Jan-21,Northwestern Health Unit,3,2,3.7,0,2,0,0,0,0,0
25-Jan-21,Northwestern Health Unit,2,2,2.5,2,2,2.5,0,0,0,0
26-Jan-21,Northwestern Health Unit,1,2,1.2,1,2,1.2,0,0,0,0
27-Jan-21,Northwestern Health Unit,3,2,3.7,3,2,3.7,0,0,0,0
28-Jan-21,Northwestern Health Unit,3,2,3.7,5,3,6.2,0,0,0,0
29-Jan-21,Northwestern Health Unit,2,2,2.5,1,3,1.2,0,0,0,0
30-Jan-21,Northwestern Health Unit,1,2,1.2,0,2,0,0,0,0,0
31-Jan-21,Northwestern Health Unit,1,2,1.2,0,2,0,0,0,0,0
1-Feb-21,Northwestern Health Unit,3,2,3.7,0,2,0,0,0,0,0
2-Feb-21,Northwestern Health Unit,3,2,3.7,3,1,3.7,0,0,0,0
3-Feb-21,Northwestern Health Unit,6,2,7.4,3,2,3.7,1,1.2,0,0
4-Feb-21,Northwestern Health Unit,5,3,6.2,1,2,1.2,2,2.5,0,0
5-Feb-21,Northwestern Health Unit,1,3,1.2,9,1,11.1,0,0,0,0
6-Feb-21,Northwestern Health Unit,9,3,11.1,0,2,0,0,0,0,0
7-Feb-21,Northwestern Health Unit,3,4,3.7,0,2,0,0,0,0,0
8-Feb-21,Northwestern Health Unit,7,4,8.6,0,2,0,0,0,0,0
9-Feb-21,Northwestern Health Unit,9,5,11.1,3,2,3.7,2,2.5,0,0
10-Feb-21,Northwestern Health Unit,25,6,30.8,3,2,3.7,1,1.2,0,0
11-Feb-21,Northwestern Health Unit,12,8,14.8,12,2,14.8,0,0,0,0
12-Feb-21,Northwestern Health Unit,12,9,14.8,20,4,24.6,0,0,0,0
13-Feb-21,Northwestern Health Unit,7,11,8.6,21,5,25.9,0,0,0,0
14-Feb-21,Northwestern Health Unit,17,11,20.9,12,8,14.8,0,0,0,0
15-Feb-21,Northwestern Health Unit,7,13,8.6,7,10,8.6,1,1.2,0,0
16-Feb-21,Northwestern Health Unit,21,13,25.9,20,11,24.6,0,0,0,0
17-Feb-21,Northwestern Health Unit,12,14,14.8,5,14,6.2,1,1.2,0,0
18-Feb-21,Northwestern Health Unit,13,13,16,19,14,23.4,0,0,0,0
19-Feb-21,Northwestern Health Unit,6,13,7.4,9,15,11.1,0,0,0,0
20-Feb-21,Northwestern Health Unit,2,12,2.5,24,13,29.6,0,0,0,0
21-Feb-21,Northwestern Health Unit,7,11,8.6,2,14,2.5,1,1.2,0,0
22-Feb-21,Northwestern Health Unit,6,10,7.4,1,12,1.2,0,0,0,0
23-Feb-21,Northwestern Health Unit,6,10,7.4,6,11,7.4,0,0,0,0
24-Feb-21,Northwestern Health Unit,6,7,7.4,5,9,6.2,0,0,0,0
25-Feb-21,Northwestern Health Unit,4,7,4.9,1,9,1.2,0,0,0,0
26-Feb-21,Northwestern Health Unit,5,5,6.2,15,7,18.5,0,0,0,0
27-Feb-21,Northwestern Health Unit,10,5,12.3,12,8,14.8,0,0,0,0
28-Feb-21,Northwestern Health Unit,4,6,4.9,5,6,6.2,0,0,0,0
1-Mar-21,Northwestern Health Unit,9,6,11.1,1,6,1.2,1,1.2,0,0
2-Mar-21,Northwestern Health Unit,6,6,7.4,6,6,7.4,0,0,0,0
3-Mar-21,Northwestern Health Unit,3,6,3.7,10,6,12.3,0,0,0,0
4-Mar-21,Northwestern Health Unit,4,6,4.9,7,7,8.6,0,0,0,0
5-Mar-21,Northwestern Health Unit,15,6,18.5,6,8,7.4,2,2.5,0,0
6-Mar-21,Northwestern Health Unit,7,7,8.6,11,7,13.5,1,1.2,0,0
7-Mar-21,Northwestern Health Unit,10,7,12.3,7,7,8.6,0,0,0,0
8-Mar-21,Northwestern Health Unit,12,8,14.8,4,7,4.9,1,1.2,0,0
9-Mar-21,Northwestern Health Unit,6,8,7.4,8,7,9.9,0,0,0,0
10-Mar-21,Northwestern Health Unit,9,8,11.1,13,8,16,0,0,1,1.2
11-Mar-21,Northwestern Health Unit,9,9,11.1,10,8,12.3,1,1.2,0,0
12-Mar-21,Northwestern Health Unit,15,10,18.5,15,8,18.5,0,0,0,0
13-Mar-21,Northwestern Health Unit,9,10,11.1,8,10,9.9,0,0,0,0
14-Mar-21,Northwestern Health Unit,5,10,6.2,8,9,9.9,0,0,0,0
15-Mar-21,Northwestern Health Unit,7,9,8.6,5,9,6.2,0,0,1,1.2
16-Mar-21,Northwestern Health Unit,12,9,14.8,7,10,8.6,0,0,0,0
17-Mar-21,Northwestern Health Unit,13,9,16,10,9,12.3,0,0,0,0
18-Mar-21,Northwestern Health Unit,4,10,4.9,10,9,12.3,0,0,0,0
19-Mar-21,Northwestern Health Unit,4,9,4.9,7,9,8.6,0,0,0,0
20-Mar-21,Northwestern Health Unit,3,8,3.7,10,8,12.3,1,1.2,0,0
21-Mar-21,Northwestern Health Unit,0,7,0,4,8,4.9,0,0,0,0
22-Mar-21,Northwestern Health Unit,12,6,14.8,1,8,1.2,0,0,0,0
23-Mar-21,Northwestern Health Unit,2,7,2.5,4,7,4.9,1,1.2,1,1.2
24-Mar-21,Northwestern Health Unit,6,5,7.4,7,7,8.6,1,1.2,1,1.2
25-Mar-21,Northwestern Health Unit,5,4,6.2,9,6,11.1,0,0,0,0
26-Mar-21,Northwestern Health Unit,3,5,3.7,6,6,7.4,1,1.2,0,0
27-Mar-21,Northwestern Health Unit,4,4,4.9,4,6,4.9,0,0,0,0
28-Mar-21,Northwestern Health Unit,7,5,8.6,6,5,7.4,1,1.2,0,0
29-Mar-21,Northwestern Health Unit,5,6,6.2,5,5,6.2,0,0,0,0
30-Mar-21,Northwestern Health Unit,10,5,12.3,3,6,3.7,1,1.2,0,0
31-Mar-21,Northwestern Health Unit,4,6,4.9,7,6,8.6,0,0,0,0
1-Apr-21,Northwestern Health Unit,6,5,7.4,6,6,7.4,0,0,0,0
2-Apr-21,Northwestern Health Unit,6,6,7.4,8,5,9.9,0,0,0,0
3-Apr-21,Northwestern Health Unit,5,6,6.2,2,6,2.5,0,0,0,0
4-Apr-21,Northwestern Health Unit,5,6,6.2,6,5,7.4,0,0,0,0
5-Apr-21,Northwestern Health Unit,4,6,4.9,6,5,7.4,0,0,0,0
6-Apr-21,Northwestern Health Unit,7,6,8.6,5,5,6.2,1,1.2,0,0
7-Apr-21,Northwestern Health Unit,14,5,17.2,5,6,6.2,0,0,0,0
8-Apr-21,Northwestern Health Unit,10,7,12.3,5,5,6.2,0,0,1,1.2
9-Apr-21,Northwestern Health Unit,8,7,9.9,18,5,22.2,0,0,0,0
10-Apr-21,Northwestern Health Unit,10,8,12.3,5,7,6.2,0,0,0,0
11-Apr-21,Northwestern Health Unit,3,8,3.7,3,7,3.7,0,0,0,0
12-Apr-21,Northwestern Health Unit,2,8,2.5,13,7,16,0,0,0,0
13-Apr-21,Northwestern Health Unit,8,8,9.9,9,8,11.1,1,1.2,0,0
14-Apr-21,Northwestern Health Unit,6,8,7.4,6,8,7.4,1,1.2,0,0
15-Apr-21,Northwestern Health Unit,9,7,11.1,11,8,13.5,0,0,0,0
16-Apr-21,Northwestern Health Unit,15,7,18.5,6,9,7.4,0,0,0,0
17-Apr-21,Northwestern Health Unit,12,8,14.8,5,8,6.2,0,0,0,0
18-Apr-21,Northwestern Health Unit,14,8,17.2,5,8,6.2,0,0,0,0
19-Apr-21,Northwestern Health Unit,4,9,4.9,6,8,7.4,0,0,0,0
20-Apr-21,Northwestern Health Unit,8,10,9.9,17,7,20.9,0,0,0,0
21-Apr-21,Northwestern Health Unit,8,10,9.9,10,8,12.3,0,0,0,0
22-Apr-21,Northwestern Health Unit,14,10,17.2,14,9,17.2,2,2.5,0,0
23-Apr-21,Northwestern Health Unit,8,11,9.9,9,9,11.1,0,0,0,0
24-Apr-21,Northwestern Health Unit,7,10,8.6,8,9,9.9,0,0,0,0
25-Apr-21,Northwestern Health Unit,17,9,20.9,0,10,0,0,0,0,0
26-Apr-21,Northwestern Health Unit,4,9,4.9,9,9,11.1,0,0,0,0
27-Apr-21,Northwestern Health Unit,9,9,11.1,21,10,25.9,0,0,0,0
28-Apr-21,Northwestern Health Unit,5,10,6.2,8,10,9.9,1,1.2,0,0
29-Apr-21,Northwestern Health Unit,10,9,12.3,11,10,13.5,0,0,0,0
30-Apr-21,Northwestern Health Unit,17,9,20.9,11,9,13.5,0,0,0,0
1-May-21,Northwestern Health Unit,3,10,3.7,9,10,11.1,0,0,0,0
2-May-21,Northwestern Health Unit,4,9,4.9,7,10,8.6,0,0,0,0
3-May-21,Northwestern Health Unit,6,7,7.4,4,11,4.9,0,0,0,0
4-May-21,Northwestern Health Unit,12,8,14.8,13,10,16,1,1.2,0,0
5-May-21,Northwestern Health Unit,9,8,11.1,8,9,9.9,1,1.2,0,0
6-May-21,Northwestern Health Unit,3,9,3.7,13,9,16,0,0,0,0
7-May-21,Northwestern Health Unit,4,8,4.9,8,9,9.9,1,1.2,0,0
8-May-21,Northwestern Health Unit,6,6,7.4,0,9,0,0,0,0,0
9-May-21,Northwestern Health Unit,5,6,6.2,1,8,1.2,0,0,0,0
10-May-21,Northwestern Health Unit,3,6,3.7,6,7,7.4,0,0,0,0
11-May-21,Northwestern Health Unit,3,6,3.7,7,7,8.6,0,0,0,0
12-May-21,Northwestern Health Unit,5,5,6.2,4,6,4.9,1,1.2,0,0
13-May-21,Northwestern Health Unit,1,4,1.2,6,6,7.4,0,0,0,0
14-May-21,Northwestern Health Unit,5,4,6.2,3,5,3.7,0,0,0,0
