pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
35,Ontario,Ontario,2022-05-07,18,2022,1.0,1272972,14835,8425.02,12962,137,85.79,98.18,0.91,34912.0,234.0,231.06,1.55,2119.29,14.03,19.57,0.13
24,Quebec,Québec,2022-05-07,18,2022,1.0,1054180,8413,12123.06,15367,117,176.72,96.75,1.35,19893.0,276.0,228.77,3.17,1201.86,13.82,16.71,0.19
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-05-07,18,2022,1.0,44788,537,8515.28,171,7,32.59,102.1,1.3,1250.0,15.0,237.66,2.88,76.71,14.59,0.98,0.19
13,New Brunswick,Nouveau-Brunswick,2022-05-07,18,2022,1.0,63486,1338,7817.89,406,7,50.0,164.77,0.86,2730.0,22.0,336.18,2.71,191.14,23.54,1.0,0.12
12,Nova Scotia,Nouvelle-Écosse,2022-05-07,18,2022,1.0,92781,3556,9098.6,349,19,34.21,348.72,1.88,7657.0,42.0,750.93,4.09,508.0,49.82,2.73,0.27
11,Prince Edward Island,Île-du-Prince-Édouard,2022-05-07,18,2022,1.0,35947,1012,21059.9,29,4,17.24,592.98,2.26,2422.0,5.0,1418.71,3.1,144.59,84.71,0.55,0.32
60,Yukon,Yukon,2022-05-07,18,2022,1.0,4271,68,9754.35,25,0,57.09,156.05,0.0,147.0,1.0,334.94,2.28,9.76,22.29,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2022-05-07,18,2022,1.0,11411,63,25021.07,22,0,48.24,137.52,0.0,168.0,0.0,367.75,0.63,8.96,19.65,0.0,0.0
62,Nunavut,Nunavut,2022-05-07,18,2022,0.0,3531,0,8712.93,7,0,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2022-05-07,18,2022,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2022-05-07,18,2022,,3804771,38280,9773.39,40213,481,103.3,98.33,1.24,87490.0,970.0,224.74,2.49,5468.6,14.05,68.69,0.18
59,British Columbia,Colombie-Britannique,2022-05-14,19,2022,1.0,369202,1643,6940.77,3398,91,63.88,30.89,1.71,3625.0,172.0,68.15,3.23,234.71,4.41,13.0,0.24
48,Alberta,Alberta,2022-05-14,19,2022,1.0,577297,3716,12707.09,4436,59,97.64,81.79,1.3,8581.0,121.0,188.88,2.66,530.86,11.68,8.43,0.19
47,Saskatchewan,Saskatchewan,2022-05-14,19,2022,1.0,137840,464,11536.63,1364,21,114.16,38.83,1.76,1173.0,40.0,98.18,3.35,66.29,5.55,3.0,0.25
46,Manitoba,Manitoba,2022-05-14,19,2022,1.0,143603,728,10190.23,1913,66,135.75,51.66,4.68,1630.0,94.0,115.67,6.67,104.0,7.38,9.43,0.67
35,Ontario,Ontario,2022-05-14,19,2022,1.0,1284904,11932,8504.0,13063,101,86.46,78.97,0.67,26767.0,238.0,177.15,1.58,1704.57,11.28,14.43,0.1
24,Quebec,Québec,2022-05-14,19,2022,1.0,1060179,5999,12192.05,15476,109,177.97,68.99,1.25,14412.0,226.0,165.74,2.6,857.0,9.86,15.57,0.18
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-05-14,19,2022,1.0,45196,408,8592.85,176,5,33.54,77.57,0.95,945.0,12.0,179.67,2.25,58.29,11.08,0.71,0.14
13,New Brunswick,Nouveau-Brunswick,2022-05-14,19,2022,1.0,64490,1004,7941.52,411,5,50.61,123.64,0.62,2342.0,12.0,288.4,1.48,143.43,17.66,0.71,0.09
12,Nova Scotia,Nouvelle-Écosse,2022-05-14,19,2022,1.0,95802,3021,9394.84,371,22,36.4,296.24,2.19,6577.0,41.0,644.96,4.06,431.55,42.32,3.18,0.31
11,Prince Edward Island,Île-du-Prince-Édouard,2022-05-14,19,2022,1.0,36785,838,21550.77,33,3,19.08,490.87,1.84,1850.0,7.0,1083.85,4.1,119.69,70.12,0.45,0.26
60,Yukon,Yukon,2022-05-14,19,2022,1.0,4321,50,9868.54,25,0,57.09,114.18,0.0,118.0,0.0,270.24,0.0,7.14,16.31,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2022-05-14,19,2022,1.0,11426,15,25054.27,22,0,48.24,33.2,0.0,78.0,0.0,170.72,0.0,2.16,4.74,0.0,0.0
62,Nunavut,Nunavut,2022-05-14,19,2022,0.0,3531,0,8712.93,7,0,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2022-05-14,19,2022,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2022-05-14,19,2022,,3834589,29818,9849.98,40695,482,104.53,76.59,1.24,68098.0,963.0,174.92,2.47,4259.69,10.94,68.92,0.18
59,British Columbia,Colombie-Britannique,2022-05-21,20,2022,1.0,370559,1357,6966.29,3469,71,65.22,25.51,1.33,3000.0,162.0,56.4,3.05,193.86,3.64,10.14,0.19
48,Alberta,Alberta,2022-05-21,20,2022,1.0,580283,2986,12772.81,4489,53,98.81,65.73,1.17,6702.0,112.0,147.52,2.47,426.57,9.39,7.57,0.17
47,Saskatchewan,Saskatchewan,2022-05-21,20,2022,1.0,138193,353,11566.17,1376,12,115.17,29.54,1.0,817.0,33.0,68.38,2.76,50.43,4.22,1.71,0.14
46,Manitoba,Manitoba,2022-05-21,20,2022,1.0,144140,537,10228.33,1928,15,136.81,38.11,1.06,1265.0,81.0,89.77,5.75,76.71,5.44,2.14,0.15
35,Ontario,Ontario,2022-05-21,20,2022,1.0,1294447,9543,8567.15,13159,96,87.09,63.16,0.64,21475.0,197.0,142.13,1.3,1363.29,9.02,13.71,0.09
24,Quebec,Québec,2022-05-21,20,2022,1.0,1064291,4112,12239.34,15535,59,178.65,47.29,0.68,10111.0,168.0,116.28,1.93,587.43,6.76,8.43,0.1
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-05-21,20,2022,1.0,45573,377,8664.53,179,3,34.06,71.68,0.52,785.0,8.0,149.25,1.47,53.86,10.24,0.39,0.07
13,New Brunswick,Nouveau-Brunswick,2022-05-21,20,2022,1.0,65258,768,8036.1,416,5,51.23,94.57,0.62,1772.0,10.0,218.21,1.23,109.71,13.51,0.71,0.09
12,Nova Scotia,Nouvelle-Écosse,2022-05-21,20,2022,1.0,97938,2136,9604.31,387,16,37.98,209.47,1.58,5157.0,38.0,505.71,3.77,305.14,29.92,2.31,0.23
11,Prince Edward Island,Île-du-Prince-Édouard,2022-05-21,20,2022,1.0,37383,599,21901.61,33,0,19.33,350.85,0.25,1437.0,4.0,841.72,2.09,85.55,50.12,0.06,0.04
60,Yukon,Yukon,2022-05-21,20,2022,1.0,4349,28,9931.72,25,0,57.09,63.18,0.0,78.0,0.0,177.37,0.0,3.95,9.03,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2022-05-21,20,2022,1.0,11433,7,25069.93,22,0,48.24,15.66,0.0,22.0,0.0,48.87,0.0,1.02,2.24,0.0,0.0
62,Nunavut,Nunavut,2022-05-21,20,2022,0.0,3531,0,8712.93,7,0,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2022-05-21,20,2022,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2022-05-21,20,2022,,3857391,22803,9908.56,41025,330,105.38,58.57,0.85,52621.0,813.0,135.17,2.09,3257.52,8.37,47.18,0.12
59,British Columbia,Colombie-Britannique,2022-05-28,21,2022,1.0,371720,1161,6988.11,3547,78,66.68,21.83,1.47,2518.0,149.0,47.34,2.8,165.86,3.12,11.14,0.21
48,Alberta,Alberta,2022-05-28,21,2022,1.0,582639,2356,12824.67,4526,37,99.62,51.86,0.81,5342.0,90.0,117.58,1.98,336.57,7.41,5.29,0.12
47,Saskatchewan,Saskatchewan,2022-05-28,21,2022,1.0,138558,365,11596.72,1386,10,116.0,30.55,0.84,718.0,22.0,60.09,1.84,52.14,4.36,1.43,0.12
46,Manitoba,Manitoba,2022-05-28,21,2022,1.0,144556,416,10257.85,1980,52,140.5,29.52,3.69,953.0,67.0,67.63,4.75,59.43,4.22,7.43,0.53
35,Ontario,Ontario,2022-05-28,21,2022,1.0,1301018,6571,8610.64,13223,64,87.51,43.49,0.42,16114.0,160.0,106.65,1.06,938.71,6.21,9.14,0.06
24,Quebec,Québec,2022-05-28,21,2022,1.0,1068211,3920,12284.42,15583,48,179.2,45.08,0.55,8032.0,107.0,92.37,1.23,560.0,6.44,6.86,0.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-05-28,21,2022,1.0,45964,391,8738.87,183,4,34.77,74.34,0.71,768.0,6.0,146.02,1.22,55.86,10.62,0.53,0.1
13,New Brunswick,Nouveau-Brunswick,2022-05-28,21,2022,1.0,65812,554,8104.32,419,3,51.6,68.22,0.37,1322.0,8.0,162.8,0.99,79.14,9.75,0.43,0.05
12,Nova Scotia,Nouvelle-Écosse,2022-05-28,21,2022,1.0,99688,1751,9776.0,397,10,38.97,171.68,0.99,3887.0,26.0,381.15,2.58,250.1,24.53,1.45,0.14
11,Prince Edward Island,Île-du-Prince-Édouard,2022-05-28,21,2022,1.0,37850,467,22174.96,33,0,19.33,273.35,0.0,1065.0,0.0,624.2,0.25,66.65,39.05,0.0,0.0
60,Yukon,Yukon,2022-05-28,21,2022,1.0,4381,32,10004.03,26,1,59.38,72.32,2.28,59.0,1.0,135.5,2.28,4.52,10.33,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2022-05-28,21,2022,1.0,11466,33,25141.98,22,0,48.24,72.05,0.0,40.0,0.0,87.71,0.0,4.69,10.29,0.0,0.0
62,Nunavut,Nunavut,2022-05-28,21,2022,0.0,3531,0,8712.93,7,0,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2022-05-28,21,2022,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2022-05-28,21,2022,,3875407,18016,9954.83,41332,307,106.17,46.28,0.79,40818.0,637.0,104.85,1.64,2573.69,6.61,43.84,0.11
59,British Columbia,Colombie-Britannique,2022-06-04,22,2022,1.0,372611,891,7004.86,3614,67,67.94,16.75,1.26,2052.0,145.0,38.58,2.73,127.29,2.39,9.57,0.18
48,Alberta,Alberta,2022-06-04,22,2022,1.0,584552,1913,12866.78,4563,37,100.44,42.11,0.81,4269.0,74.0,93.97,1.63,273.29,6.02,5.29,0.12
47,Saskatchewan,Saskatchewan,2022-06-04,22,2022,1.0,138830,272,11619.49,1396,10,116.84,22.77,0.84,637.0,20.0,53.31,1.67,38.86,3.25,1.43,0.12
46,Manitoba,Manitoba,2022-06-04,22,2022,1.0,144895,339,10281.91,2004,24,142.21,24.06,1.7,755.0,76.0,53.58,5.39,48.43,3.44,3.43,0.24
35,Ontario,Ontario,2022-06-04,22,2022,1.0,1306890,5872,8649.51,13285,62,87.93,38.86,0.41,12443.0,126.0,82.35,0.83,838.86,5.55,8.86,0.06
24,Quebec,Québec,2022-06-04,22,2022,1.0,1072400,4189,12332.59,15619,36,179.62,48.17,0.41,8109.0,84.0,93.25,0.97,598.43,6.88,5.14,0.06
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-06-04,22,2022,1.0,46424,460,8826.33,185,2,35.23,87.46,0.46,851.0,6.0,161.8,1.17,65.71,12.49,0.35,0.07
13,New Brunswick,Nouveau-Brunswick,2022-06-04,22,2022,1.0,66345,533,8169.95,421,2,51.84,65.64,0.25,1087.0,5.0,133.86,0.62,76.14,9.38,0.29,0.04
12,Nova Scotia,Nouvelle-Écosse,2022-06-04,22,2022,1.0,101330,1642,9937.02,415,18,40.7,161.02,1.72,3393.0,28.0,332.71,2.72,234.57,23.0,2.51,0.25
11,Prince Edward Island,Île-du-Prince-Édouard,2022-06-04,22,2022,1.0,38415,565,22506.06,34,1,20.0,331.1,0.67,1032.0,1.0,604.44,0.67,80.73,47.3,0.16,0.1
60,Yukon,Yukon,2022-06-04,22,2022,1.0,4399,18,10045.9,26,0,59.38,41.87,0.0,50.0,1.0,114.18,2.28,2.62,5.98,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2022-06-04,22,2022,1.0,11495,29,25205.88,22,0,48.24,63.9,0.0,62.0,0.0,135.95,0.0,4.16,9.13,0.0,0.0
62,Nunavut,Nunavut,2022-06-04,22,2022,0.0,3531,0,8712.93,7,0,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2022-06-04,22,2022,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2022-06-04,22,2022,,3892131,16724,9997.79,41591,259,106.84,42.96,0.67,34739.0,566.0,89.24,1.45,2389.09,6.14,37.02,0.1
59,British Columbia,Colombie-Britannique,2022-06-11,23,2022,1.0,373336,725,7018.49,3682,68,69.22,13.63,1.28,1616.0,135.0,30.38,2.54,103.57,1.95,9.71,0.18
48,Alberta,Alberta,2022-06-11,23,2022,1.0,586095,1543,12900.74,4580,17,100.81,33.96,0.37,3456.0,54.0,76.07,1.19,220.43,4.85,2.43,0.05
47,Saskatchewan,Saskatchewan,2022-06-11,23,2022,1.0,139224,394,11652.46,1412,16,118.18,32.98,1.34,666.0,26.0,55.74,2.18,56.29,4.71,2.29,0.19
46,Manitoba,Manitoba,2022-06-11,23,2022,1.0,145123,228,10298.09,2015,11,142.99,16.18,0.78,567.0,35.0,40.23,2.48,32.57,2.31,1.57,0.11
35,Ontario,Ontario,2022-06-11,23,2022,1.0,1312185,5295,8684.55,13336,51,88.26,35.04,0.34,11167.0,113.0,73.91,0.75,756.43,5.01,7.29,0.05
24,Quebec,Québec,2022-06-11,23,2022,1.0,1077107,4707,12386.72,15645,26,179.92,54.13,0.3,8896.0,62.0,102.3,0.71,672.43,7.73,3.71,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-06-11,23,2022,1.0,46891,467,8915.11,188,3,35.8,88.79,0.57,927.0,5.0,176.25,1.03,66.71,12.68,0.43,0.08
13,New Brunswick,Nouveau-Brunswick,2022-06-11,23,2022,1.0,66816,471,8227.95,422,1,51.97,58.0,0.12,1004.0,3.0,123.64,0.37,67.29,8.29,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2022-06-11,23,2022,1.0,103258,1928,10126.11,428,13,41.99,189.08,1.29,3570.0,31.0,350.11,3.01,275.45,27.01,1.88,0.18
11,Prince Edward Island,Île-du-Prince-Édouard,2022-06-11,23,2022,1.0,39081,666,22896.08,40,6,23.52,390.02,3.52,1231.0,7.0,721.12,4.18,95.1,55.72,0.86,0.5
60,Yukon,Yukon,2022-06-11,23,2022,1.0,4412,13,10074.83,26,0,59.38,28.93,0.0,31.0,0.0,70.79,0.0,1.81,4.13,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2022-06-11,23,2022,1.0,11508,13,25235.01,22,0,48.24,29.13,0.0,42.0,0.0,93.03,0.0,1.9,4.16,0.0,0.0
62,Nunavut,Nunavut,2022-06-11,23,2022,0.0,3531,0,8712.93,7,0,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2022-06-11,23,2022,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2022-06-11,23,2022,,3908581,16450,10040.05,41804,212,107.38,42.25,0.54,33173.0,471.0,85.21,1.21,2349.97,6.04,30.31,0.08
59,British Columbia,Colombie-Britannique,2022-06-18,24,2022,1.0,373974,638,7030.49,3722,40,69.97,11.99,0.75,1363.0,108.0,25.62,2.03,91.14,1.71,5.71,0.11
48,Alberta,Alberta,2022-06-18,24,2022,1.0,587278,1183,12926.78,4593,13,101.1,26.04,0.29,2726.0,30.0,60.0,0.66,169.0,3.72,1.86,0.04
47,Saskatchewan,Saskatchewan,2022-06-18,24,2022,1.0,139453,229,11671.63,1424,12,119.18,19.17,1.0,623.0,28.0,52.14,2.34,32.71,2.74,1.71,0.14
46,Manitoba,Manitoba,2022-06-18,24,2022,1.0,145326,203,10312.49,2025,10,143.7,14.41,0.71,431.0,21.0,30.58,1.49,29.0,2.06,1.43,0.1
35,Ontario,Ontario,2022-06-18,24,2022,1.0,1316767,4582,8714.88,13358,22,88.41,30.33,0.15,9877.0,73.0,65.37,0.48,654.57,4.33,3.14,0.02
24,Quebec,Québec,2022-06-18,24,2022,1.0,1082653,5546,12450.5,15674,29,180.25,63.78,0.33,10253.0,55.0,117.91,0.63,792.29,9.11,4.14,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-06-18,24,2022,1.0,47353,462,9002.95,191,3,36.29,87.84,0.49,929.0,6.0,176.63,1.06,66.0,12.55,0.37,0.07
13,New Brunswick,Nouveau-Brunswick,2022-06-18,24,2022,1.0,67241,425,8280.29,422,0,51.97,52.34,0.0,896.0,1.0,110.34,0.12,60.71,7.48,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2022-06-18,24,2022,1.0,104971,1713,10294.09,436,8,42.76,167.99,0.77,3641.0,21.0,357.07,2.06,244.71,24.0,1.12,0.11
11,Prince Edward Island,Île-du-Prince-Édouard,2022-06-18,24,2022,1.0,39732,651,23277.48,45,4,26.11,381.4,2.59,1317.0,10.0,771.42,6.11,93.0,54.49,0.63,0.37
60,Yukon,Yukon,2022-06-18,24,2022,1.0,4432,20,10121.26,26,0,59.38,46.43,0.0,33.0,0.0,75.36,0.0,2.9,6.63,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2022-06-18,24,2022,0.0,11511,0,25240.65,22,0,48.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2022-06-18,24,2022,0.0,3531,0,8712.93,7,0,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2022-06-18,24,2022,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2022-06-18,24,2022,,3924236,15652,10080.26,41944,141,107.74,40.21,0.36,32102.0,353.0,82.46,0.91,2236.05,5.74,20.12,0.05
59,British Columbia,Colombie-Britannique,2022-06-25,25,2022,1.0,374594,620,7042.14,3747,25,70.44,11.66,0.47,1258.0,65.0,23.65,1.22,88.57,1.67,3.57,0.07
48,Alberta,Alberta,2022-06-25,25,2022,1.0,588194,916,12946.94,4614,21,101.56,20.16,0.46,2099.0,34.0,46.2,0.75,130.86,2.88,3.0,0.07
47,Saskatchewan,Saskatchewan,2022-06-25,25,2022,1.0,139661,208,11689.04,1427,3,119.43,17.41,0.25,437.0,15.0,36.58,1.26,29.71,2.49,0.43,0.04
46,Manitoba,Manitoba,2022-06-25,25,2022,1.0,145498,172,10324.7,2043,18,144.97,12.21,1.28,375.0,28.0,26.61,1.99,24.57,1.74,2.57,0.18
35,Ontario,Ontario,2022-06-25,25,2022,1.0,1321827,5060,8748.37,13388,30,88.61,33.49,0.2,9642.0,52.0,63.81,0.34,722.86,4.78,4.29,0.03
24,Quebec,Québec,2022-06-25,25,2022,1.0,1089740,7087,12532.0,15704,30,180.6,81.5,0.34,12633.0,59.0,145.28,0.68,1012.43,11.64,4.29,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-06-25,25,2022,1.0,47773,420,9082.8,193,2,36.67,79.85,0.38,882.0,5.0,167.69,0.87,60.0,11.41,0.29,0.05
13,New Brunswick,Nouveau-Brunswick,2022-06-25,25,2022,1.0,67725,484,8339.89,425,3,52.34,59.6,0.37,909.0,3.0,111.94,0.37,69.14,8.51,0.43,0.05
12,Nova Scotia,Nouvelle-Écosse,2022-06-25,25,2022,1.0,106633,1661,10457.01,441,5,43.23,162.92,0.48,3374.0,13.0,330.9,1.25,237.33,23.27,0.69,0.07
11,Prince Edward Island,Île-du-Prince-Édouard,2022-06-25,25,2022,1.0,40460,728,23703.9,45,0,26.36,426.43,0.25,1379.0,5.0,807.82,2.85,103.98,60.92,0.06,0.04
60,Yukon,Yukon,2022-06-25,25,2022,1.0,4456,24,10176.83,26,0,59.38,55.57,0.0,45.0,0.0,102.0,0.0,3.48,7.94,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2022-06-25,25,2022,0.0,11511,0,25240.65,22,0,48.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2022-06-25,25,2022,0.0,3531,0,8712.93,7,0,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2022-06-25,25,2022,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2022-06-25,25,2022,,3941616,17380,10124.91,42082,137,108.1,44.65,0.35,33033.0,278.0,84.85,0.71,2482.93,6.38,19.61,0.05
59,British Columbia,Colombie-Britannique,2022-07-02,26,2022,1.0,375357,763,7056.48,3788,41,71.21,14.34,0.77,1383.0,66.0,26.0,1.24,109.0,2.05,5.86,0.11
48,Alberta,Alberta,2022-07-02,26,2022,1.0,589233,1039,12969.81,4625,11,101.8,22.87,0.24,1955.0,32.0,43.03,0.7,148.43,3.27,1.57,0.03
47,Saskatchewan,Saskatchewan,2022-07-02,26,2022,1.0,139871,210,11706.62,1431,4,119.77,17.58,0.33,418.0,7.0,34.98,0.59,30.0,2.51,0.57,0.05
46,Manitoba,Manitoba,2022-07-02,26,2022,1.0,145623,125,10333.57,2047,4,145.26,8.87,0.28,297.0,22.0,21.08,1.56,17.86,1.27,0.57,0.04
35,Ontario,Ontario,2022-07-02,26,2022,1.0,1328710,6883,8793.92,13431,43,88.89,45.55,0.28,11943.0,73.0,79.04,0.48,983.29,6.51,6.14,0.04
24,Quebec,Québec,2022-07-02,26,2022,1.0,1099736,9996,12646.95,15753,49,181.16,114.95,0.56,17083.0,79.0,196.45,0.91,1428.0,16.42,7.0,0.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-07-02,26,2022,1.0,48179,406,9159.99,194,1,36.88,77.19,0.22,826.0,3.0,157.04,0.6,58.0,11.03,0.16,0.03
13,New Brunswick,Nouveau-Brunswick,2022-07-02,26,2022,1.0,68493,768,8434.46,429,4,52.83,94.57,0.49,1252.0,7.0,154.18,0.86,109.71,13.51,0.57,0.07
12,Nova Scotia,Nouvelle-Écosse,2022-07-02,26,2022,1.0,108366,1734,10627.01,448,8,43.98,170.0,0.74,3395.0,12.0,332.92,1.22,247.65,24.29,1.08,0.11
11,Prince Edward Island,Île-du-Prince-Édouard,2022-07-02,26,2022,1.0,41417,958,24264.99,45,0,26.36,561.09,0.0,1686.0,0.0,987.52,0.25,136.82,80.16,0.0,0.0
60,Yukon,Yukon,2022-07-02,26,2022,1.0,4482,26,10235.45,26,0,59.38,58.61,0.0,50.0,0.0,114.18,0.0,3.67,8.37,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2022-07-02,26,2022,0.0,11511,0,25240.65,22,0,48.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2022-07-02,26,2022,0.0,3531,0,8712.93,7,0,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2022-07-02,26,2022,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2022-07-02,26,2022,,3964523,22907,10183.75,42246,165,108.52,58.84,0.42,40287.0,302.0,103.49,0.78,3272.42,8.41,23.53,0.06
59,British Columbia,Colombie-Britannique,2022-07-09,27,2022,1.0,376329,972,7074.76,3823,35,71.87,18.27,0.66,1735.0,76.0,32.62,1.43,138.86,2.61,5.0,0.09
48,Alberta,Alberta,2022-07-09,27,2022,1.0,590573,1340,12999.31,4643,18,102.2,29.5,0.4,2379.0,29.0,52.36,0.64,191.43,4.21,2.57,0.06
47,Saskatchewan,Saskatchewan,2022-07-09,27,2022,1.0,140080,209,11724.11,1434,3,120.02,17.49,0.25,419.0,7.0,35.07,0.59,29.86,2.5,0.43,0.04
46,Manitoba,Manitoba,2022-07-09,27,2022,1.0,145853,230,10349.89,2053,6,145.68,16.32,0.43,355.0,10.0,25.19,0.71,32.86,2.33,0.86,0.06
35,Ontario,Ontario,2022-07-09,27,2022,1.0,1336949,8239,8848.45,13469,38,89.14,54.53,0.25,15122.0,81.0,100.08,0.54,1177.0,7.79,5.43,0.04
24,Quebec,Québec,2022-07-09,27,2022,1.0,1111431,11695,12781.45,15819,66,181.92,134.49,0.76,21691.0,115.0,249.45,1.32,1670.71,19.21,9.43,0.11
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-07-09,27,2022,1.0,48593,414,9238.7,196,2,37.21,78.71,0.33,820.0,3.0,155.9,0.54,59.14,11.24,0.24,0.05
13,New Brunswick,Nouveau-Brunswick,2022-07-09,27,2022,1.0,69537,1044,8563.03,433,4,53.32,128.56,0.49,1812.0,8.0,223.14,0.99,149.14,18.37,0.57,0.07
12,Nova Scotia,Nouvelle-Écosse,2022-07-09,27,2022,1.0,109982,1615,10785.43,455,6,44.58,158.42,0.6,3349.0,14.0,328.42,1.34,230.78,22.63,0.88,0.09
11,Prince Edward Island,Île-du-Prince-Édouard,2022-07-09,27,2022,1.0,42602,1184,24958.82,46,1,26.7,693.83,0.33,2142.0,1.0,1254.92,0.33,169.18,99.12,0.08,0.05
60,Yukon,Yukon,2022-07-09,27,2022,1.0,4510,28,10298.63,26,0,59.38,63.18,0.0,53.0,0.0,121.8,0.0,3.95,9.03,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2022-07-09,27,2022,0.0,11511,0,25240.65,22,0,48.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2022-07-09,27,2022,0.0,3531,0,8712.93,7,0,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2022-07-09,27,2022,,13,0,,0,0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,2022-07-09,27,2022,,3991493,26970,10253.03,42425,178,108.98,69.28,0.46,49877.0,343.0,128.12,0.88,3852.91,9.9,25.49,0.07
59,British Columbia,Colombie-Britannique,2022-07-16,28,2022,1.0,377372,1043,7094.37,3855,32,72.47,19.61,0.6,2015.0,67.0,37.88,1.26,149.0,2.8,4.57,0.09
48,Alberta,Alberta,2022-07-16,28,2022,1.0,592079,1506,13032.46,4656,13,102.48,33.15,0.29,2846.0,31.0,62.64,0.68,215.14,4.74,1.86,0.04
47,Saskatchewan,Saskatchewan,2022-07-16,28,2022,1.0,140289,209,11741.6,1438,4,120.35,17.49,0.33,418.0,7.0,34.98,0.59,29.86,2.5,0.57,0.05
46,Manitoba,Manitoba,2022-07-16,28,2022,1.0,146024,171,10362.02,2056,3,145.9,12.13,0.21,401.0,9.0,28.46,0.64,24.43,1.73,0.43,0.03
35,Ontario,Ontario,2022-07-16,28,2022,1.0,1347728,10779,8919.79,13506,37,89.39,71.34,0.24,19018.0,75.0,125.87,0.5,1539.86,10.19,5.29,0.03
