FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS
2020-12-23,SUDBURY_AND_DISTRICT,2261,15,237,2
2020-12-23,THUNDER_BAY_DISTRICT,2262,85,425,14
2020-12-23,TIMISKAMING,2263,18,26,0
2020-12-23,TORONTO,3895,5569,45731,1806
2020-12-23,WATERLOO_REGION,2265,557,4522,147
2020-12-23,WELLINGTON-DUFFERIN-GUELPH,2266,293,1877,44
2020-12-23,WINDSOR-ESSEX_COUNTY,2268,1306,4841,100
2020-12-23,YORK_REGION,2270,1422,13493,348
2020-12-24,ALGOMA_DISTRICT,2226,0,63,0
2020-12-24,BRANT_COUNTY,2227,122,741,6
2020-12-24,CHATHAM-KENT,2240,38,557,4
2020-12-24,CITY_OF_HAMILTON,2237,947,4168,147
2020-12-24,CITY_OF_OTTAWA,2251,411,8721,390
2020-12-24,DURHAM_REGION,2230,802,5550,233
2020-12-24,EASTERN_ONTARIO,2258,168,1026,44
2020-12-24,GREY_BRUCE,2233,28,391,0
2020-12-24,HALDIMAND-NORFOLK,2234,96,677,39
2020-12-24,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,49,401,21
2020-12-24,HALTON_REGION,2236,719,4226,98
2020-12-24,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,29,225,5
2020-12-24,HURON_PERTH,5183,63,484,20
2020-12-24,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,67,418,0
2020-12-24,LAMBTON_COUNTY,2242,94,452,28
2020-12-24,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,43,544,53
2020-12-24,MIDDLESEX-LONDON,2244,717,1913,74
2020-12-24,NIAGARA_REGION,2246,629,2585,109
2020-12-24,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,14,97,1
2020-12-24,NORTHWESTERN,2249,8,138,0
2020-12-24,OXFORD_ELGIN-ST.THOMAS,4913,212,819,12
2020-12-24,PEEL_REGION,2253,4524,31447,430
2020-12-24,PETERBOROUGH_COUNTY-CITY,2255,24,256,5
2020-12-24,PORCUPINE,2256,9,109,9
2020-12-24,RENFREW_COUNTY_AND_DISTRICT,2257,17,203,1
2020-12-24,SIMCOE_MUSKOKA_DISTRICT,2260,459,2688,59
2020-12-24,SUDBURY_AND_DISTRICT,2261,17,240,2
2020-12-24,THUNDER_BAY_DISTRICT,2262,91,439,14
2020-12-24,TIMISKAMING,2263,20,28,0
2020-12-24,TORONTO,3895,5542,46387,1823
2020-12-24,WATERLOO_REGION,2265,565,4588,155
2020-12-24,WELLINGTON-DUFFERIN-GUELPH,2266,302,1930,45
2020-12-24,WINDSOR-ESSEX_COUNTY,2268,1333,4986,101
2020-12-24,YORK_REGION,2270,1650,13526,350
2020-12-25,ALGOMA_DISTRICT,2226,2,62,0
2020-12-25,BRANT_COUNTY,2227,94,772,6
2020-12-25,CHATHAM-KENT,2240,41,563,4
2020-12-25,CITY_OF_HAMILTON,2237,932,4257,150
2020-12-25,CITY_OF_OTTAWA,2251,420,8766,390
2020-12-25,DURHAM_REGION,2230,791,5650,237
2020-12-25,EASTERN_ONTARIO,2258,167,1044,44
2020-12-25,GREY_BRUCE,2233,33,397,0
2020-12-25,HALDIMAND-NORFOLK,2234,96,686,39
2020-12-25,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,49,407,22
2020-12-25,HALTON_REGION,2236,733,4304,102
2020-12-25,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,21,235,5
2020-12-25,HURON_PERTH,5183,64,499,20
2020-12-25,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,69,423,0
2020-12-25,LAMBTON_COUNTY,2242,83,465,28
2020-12-25,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,31,561,53
2020-12-25,MIDDLESEX-LONDON,2244,711,1961,76
2020-12-25,NIAGARA_REGION,2246,659,2631,111
2020-12-25,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,12,103,1
2020-12-25,NORTHWESTERN,2249,9,139,0
2020-12-25,OXFORD_ELGIN-ST.THOMAS,4913,217,845,12
2020-12-25,PEEL_REGION,2253,4449,31906,431
2020-12-25,PETERBOROUGH_COUNTY-CITY,2255,26,258,5
2020-12-25,PORCUPINE,2256,8,110,9
2020-12-25,RENFREW_COUNTY_AND_DISTRICT,2257,17,204,1
2020-12-25,SIMCOE_MUSKOKA_DISTRICT,2260,471,2727,59
2020-12-25,SUDBURY_AND_DISTRICT,2261,17,240,2
2020-12-25,THUNDER_BAY_DISTRICT,2262,86,454,14
2020-12-25,TIMISKAMING,2263,21,30,0
2020-12-25,TORONTO,3895,5574,46964,1830
2020-12-25,WATERLOO_REGION,2265,548,4706,159
2020-12-25,WELLINGTON-DUFFERIN-GUELPH,2266,325,1975,45
2020-12-25,WINDSOR-ESSEX_COUNTY,2268,1337,5108,110
2020-12-25,YORK_REGION,2270,1575,13808,356
2020-12-26,ALGOMA_DISTRICT,2226,2,62,0
2020-12-26,BRANT_COUNTY,2227,106,777,6
2020-12-26,CHATHAM-KENT,2240,44,570,4
2020-12-26,CITY_OF_HAMILTON,2237,996,4327,152
2020-12-26,CITY_OF_OTTAWA,2251,461,8799,390
2020-12-26,DURHAM_REGION,2230,809,5699,237
2020-12-26,EASTERN_ONTARIO,2258,165,1064,44
2020-12-26,GREY_BRUCE,2233,32,399,0
2020-12-26,HALDIMAND-NORFOLK,2234,102,692,39
2020-12-26,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,45,417,22
2020-12-26,HALTON_REGION,2236,767,4361,104
2020-12-26,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,20,236,5
2020-12-26,HURON_PERTH,5183,91,500,20
2020-12-26,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,72,433,0
2020-12-26,LAMBTON_COUNTY,2242,91,477,28
2020-12-26,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,29,565,53
2020-12-26,MIDDLESEX-LONDON,2244,704,2017,77
2020-12-26,NIAGARA_REGION,2246,706,2677,111
2020-12-26,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,20,103,1
2020-12-26,NORTHWESTERN,2249,13,140,0
2020-12-26,OXFORD_ELGIN-ST.THOMAS,4913,228,858,12
2020-12-26,PEEL_REGION,2253,4329,32369,432
2020-12-26,PETERBOROUGH_COUNTY-CITY,2255,32,260,5
2020-12-26,PORCUPINE,2256,8,110,9
2020-12-26,RENFREW_COUNTY_AND_DISTRICT,2257,21,205,1
2020-12-26,SIMCOE_MUSKOKA_DISTRICT,2260,487,2763,59
2020-12-26,SUDBURY_AND_DISTRICT,2261,18,241,2
2020-12-26,THUNDER_BAY_DISTRICT,2262,81,463,14
2020-12-26,TIMISKAMING,2263,25,31,0
2020-12-26,TORONTO,3895,5534,47514,1861
2020-12-26,WATERLOO_REGION,2265,564,4757,159
2020-12-26,WELLINGTON-DUFFERIN-GUELPH,2266,336,2008,45
2020-12-26,WINDSOR-ESSEX_COUNTY,2268,1390,5186,110
2020-12-26,YORK_REGION,2270,1551,14093,357
2020-12-27,ALGOMA_DISTRICT,2226,3,62,0
2020-12-27,BRANT_COUNTY,2227,114,780,6
2020-12-27,CHATHAM-KENT,2240,44,576,4
2020-12-27,CITY_OF_HAMILTON,2237,967,4428,154
2020-12-27,CITY_OF_OTTAWA,2251,472,8836,391
2020-12-27,DURHAM_REGION,2230,802,5777,237
2020-12-27,EASTERN_ONTARIO,2258,170,1077,44
2020-12-27,GREY_BRUCE,2233,33,406,0
2020-12-27,HALDIMAND-NORFOLK,2234,104,698,39
2020-12-27,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,42,429,22
2020-12-27,HALTON_REGION,2236,786,4421,105
2020-12-27,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,18,238,5
2020-12-27,HURON_PERTH,5183,103,508,20
2020-12-27,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,63,442,0
2020-12-27,LAMBTON_COUNTY,2242,118,487,28
2020-12-27,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,24,572,53
2020-12-27,MIDDLESEX-LONDON,2244,699,2074,78
2020-12-27,NIAGARA_REGION,2246,742,2724,111
2020-12-27,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,20,103,1
2020-12-27,NORTHWESTERN,2249,17,141,0
2020-12-27,OXFORD_ELGIN-ST.THOMAS,4913,241,873,12
2020-12-27,PEEL_REGION,2253,4223,32804,434
2020-12-27,PETERBOROUGH_COUNTY-CITY,2255,43,263,5
2020-12-27,PORCUPINE,2256,8,110,9
2020-12-27,RENFREW_COUNTY_AND_DISTRICT,2257,21,206,1
2020-12-27,SIMCOE_MUSKOKA_DISTRICT,2260,482,2807,61
2020-12-27,SUDBURY_AND_DISTRICT,2261,22,241,2
2020-12-27,THUNDER_BAY_DISTRICT,2262,79,469,14
2020-12-27,TIMISKAMING,2263,28,33,0
2020-12-27,TORONTO,3895,5471,48142,1868
2020-12-27,WATERLOO_REGION,2265,571,4839,159
2020-12-27,WELLINGTON-DUFFERIN-GUELPH,2266,332,2046,45
2020-12-27,WINDSOR-ESSEX_COUNTY,2268,1448,5268,110
2020-12-27,YORK_REGION,2270,1551,14298,359
2020-12-28,ALGOMA_DISTRICT,2226,3,62,0
2020-12-28,BRANT_COUNTY,2227,122,788,6
2020-12-28,CHATHAM-KENT,2240,48,581,4
2020-12-28,CITY_OF_HAMILTON,2237,958,4536,155
2020-12-28,CITY_OF_OTTAWA,2251,473,8876,391
2020-12-28,DURHAM_REGION,2230,766,5872,237
2020-12-28,EASTERN_ONTARIO,2258,170,1090,44
2020-12-28,GREY_BRUCE,2233,33,407,0
2020-12-28,HALDIMAND-NORFOLK,2234,102,707,39
2020-12-28,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,41,435,22
2020-12-28,HALTON_REGION,2236,777,4497,105
2020-12-28,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,24,238,5
2020-12-28,HURON_PERTH,5183,100,517,20
2020-12-28,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,64,450,0
2020-12-28,LAMBTON_COUNTY,2242,141,499,28
2020-12-28,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,21,576,53
2020-12-28,MIDDLESEX-LONDON,2244,771,2107,81
2020-12-28,NIAGARA_REGION,2246,707,2806,117
2020-12-28,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,15,104,1
2020-12-28,NORTHWESTERN,2249,19,142,0
2020-12-28,OXFORD_ELGIN-ST.THOMAS,4913,250,896,12
2020-12-28,PEEL_REGION,2253,4287,33215,434
2020-12-28,PETERBOROUGH_COUNTY-CITY,2255,51,264,5
2020-12-28,PORCUPINE,2256,8,110,9
2020-12-28,RENFREW_COUNTY_AND_DISTRICT,2257,19,208,1
2020-12-28,SIMCOE_MUSKOKA_DISTRICT,2260,505,2840,61
2020-12-28,SUDBURY_AND_DISTRICT,2261,17,244,2
2020-12-28,THUNDER_BAY_DISTRICT,2262,79,472,14
2020-12-28,TIMISKAMING,2263,26,38,0
2020-12-28,TORONTO,3895,5203,48803,1887
2020-12-28,WATERLOO_REGION,2265,500,4953,161
2020-12-28,WELLINGTON-DUFFERIN-GUELPH,2266,344,2069,45
2020-12-28,WINDSOR-ESSEX_COUNTY,2268,1474,5419,111
2020-12-28,YORK_REGION,2270,1494,14508,364
2020-12-29,ALGOMA_DISTRICT,2226,3,62,0
2020-12-29,BRANT_COUNTY,2227,114,807,6
2020-12-29,CHATHAM-KENT,2240,64,584,4
2020-12-29,CITY_OF_HAMILTON,2237,969,4664,160
2020-12-29,CITY_OF_OTTAWA,2251,486,8927,392
2020-12-29,DURHAM_REGION,2230,716,6029,238
2020-12-29,EASTERN_ONTARIO,2258,161,1115,44
2020-12-29,GREY_BRUCE,2233,30,412,1
2020-12-29,HALDIMAND-NORFOLK,2234,101,718,39
2020-12-29,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,35,442,22
2020-12-29,HALTON_REGION,2236,792,4558,107
2020-12-29,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,19,242,5
2020-12-29,HURON_PERTH,5183,88,537,20
2020-12-29,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,61,456,0
2020-12-29,LAMBTON_COUNTY,2242,136,520,28
2020-12-29,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,19,583,53
2020-12-29,MIDDLESEX-LONDON,2244,792,2172,81
2020-12-29,NIAGARA_REGION,2246,744,2877,124
2020-12-29,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,15,104,1
2020-12-29,NORTHWESTERN,2249,17,145,0
2020-12-29,OXFORD_ELGIN-ST.THOMAS,4913,236,935,12
2020-12-29,PEEL_REGION,2253,4351,33646,435
2020-12-29,PETERBOROUGH_COUNTY-CITY,2255,45,270,5
2020-12-29,PORCUPINE,2256,9,110,9
2020-12-29,RENFREW_COUNTY_AND_DISTRICT,2257,14,213,1
2020-12-29,SIMCOE_MUSKOKA_DISTRICT,2260,495,2884,61
2020-12-29,SUDBURY_AND_DISTRICT,2261,13,249,2
2020-12-29,THUNDER_BAY_DISTRICT,2262,74,484,16
2020-12-29,TIMISKAMING,2263,25,40,0
2020-12-29,TORONTO,3895,5547,49344,1897
2020-12-29,WATERLOO_REGION,2265,443,5064,164
2020-12-29,WELLINGTON-DUFFERIN-GUELPH,2266,368,2101,46
2020-12-29,WINDSOR-ESSEX_COUNTY,2268,1492,5545,114
2020-12-29,YORK_REGION,2270,1417,14723,368
2020-12-30,ALGOMA_DISTRICT,2226,3,62,0
2020-12-30,BRANT_COUNTY,2227,128,818,6
2020-12-30,CHATHAM-KENT,2240,73,596,4
2020-12-30,CITY_OF_HAMILTON,2237,936,4764,162
2020-12-30,CITY_OF_OTTAWA,2251,515,8966,392
2020-12-30,DURHAM_REGION,2230,766,6137,238
2020-12-30,EASTERN_ONTARIO,2258,165,1127,44
2020-12-30,GREY_BRUCE,2233,28,415,1
2020-12-30,HALDIMAND-NORFOLK,2234,91,732,39
2020-12-30,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,40,445,22
2020-12-30,HALTON_REGION,2236,857,4607,107
2020-12-30,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,20,246,5
2020-12-30,HURON_PERTH,5183,87,555,20
2020-12-30,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,48,473,0
2020-12-30,LAMBTON_COUNTY,2242,162,534,28
2020-12-30,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,26,588,53
2020-12-30,MIDDLESEX-LONDON,2244,829,2202,81
2020-12-30,NIAGARA_REGION,2246,744,2952,131
2020-12-30,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,21,104,1
2020-12-30,NORTHWESTERN,2249,18,145,0
2020-12-30,OXFORD_ELGIN-ST.THOMAS,4913,249,968,12
2020-12-30,PEEL_REGION,2253,4342,34091,440
2020-12-30,PETERBOROUGH_COUNTY-CITY,2255,44,274,5
2020-12-30,PORCUPINE,2256,9,110,9
2020-12-30,RENFREW_COUNTY_AND_DISTRICT,2257,16,215,1
2020-12-30,SIMCOE_MUSKOKA_DISTRICT,2260,509,2934,62
2020-12-30,SUDBURY_AND_DISTRICT,2261,15,249,2
2020-12-30,THUNDER_BAY_DISTRICT,2262,72,491,16
2020-12-30,TIMISKAMING,2263,25,40,0
2020-12-30,TORONTO,3895,5840,50046,1900
2020-12-30,WATERLOO_REGION,2265,433,5142,165
2020-12-30,WELLINGTON-DUFFERIN-GUELPH,2266,345,2144,46
2020-12-30,WINDSOR-ESSEX_COUNTY,2268,1439,5742,114
2020-12-30,YORK_REGION,2270,1663,14885,368
2020-12-31,ALGOMA_DISTRICT,2226,3,62,0
2020-12-31,BRANT_COUNTY,2227,130,841,7
2020-12-31,CHATHAM-KENT,2240,81,600,4
2020-12-31,CITY_OF_HAMILTON,2237,982,4871,165
2020-12-31,CITY_OF_OTTAWA,2251,656,9019,392
2020-12-31,DURHAM_REGION,2230,621,6396,238
2020-12-31,EASTERN_ONTARIO,2258,210,1140,44
2020-12-31,GREY_BRUCE,2233,30,417,0
2020-12-31,HALDIMAND-NORFOLK,2234,95,740,39
2020-12-31,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,43,451,22
2020-12-31,HALTON_REGION,2236,861,4682,107
2020-12-31,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,21,251,5
2020-12-31,HURON_PERTH,5183,91,568,22
2020-12-31,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,53,481,0
2020-12-31,LAMBTON_COUNTY,2242,148,573,28
2020-12-31,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,33,591,53
2020-12-31,MIDDLESEX-LONDON,2244,858,2284,82
2020-12-31,NIAGARA_REGION,2246,754,3041,142
2020-12-31,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,12,113,1
2020-12-31,NORTHWESTERN,2249,17,146,0
2020-12-31,OXFORD_ELGIN-ST.THOMAS,4913,297,997,14
2020-12-31,PEEL_REGION,2253,4323,34536,445
2020-12-31,PETERBOROUGH_COUNTY-CITY,2255,56,270,5
2020-12-31,PORCUPINE,2256,10,110,9
2020-12-31,RENFREW_COUNTY_AND_DISTRICT,2257,20,217,1
2020-12-31,SIMCOE_MUSKOKA_DISTRICT,2260,529,2995,64
2020-12-31,SUDBURY_AND_DISTRICT,2261,23,249,2
2020-12-31,THUNDER_BAY_DISTRICT,2262,60,502,18
2020-12-31,TIMISKAMING,2263,25,45,0
2020-12-31,TORONTO,3895,6339,50423,1912
2020-12-31,WATERLOO_REGION,2265,478,5224,165
2020-12-31,WELLINGTON-DUFFERIN-GUELPH,2266,361,2185,47
2020-12-31,WINDSOR-ESSEX_COUNTY,2268,1515,5911,126
2020-12-31,YORK_REGION,2270,1882,15081,371
2021-01-01,ALGOMA_DISTRICT,2226,4,62,0
2021-01-01,BRANT_COUNTY,2227,133,860,7
2021-01-01,CHATHAM-KENT,2240,94,608,4
2021-01-01,CITY_OF_HAMILTON,2237,993,4967,169
2021-01-01,CITY_OF_OTTAWA,2251,694,9074,392
2021-01-01,DURHAM_REGION,2230,654,6511,239
2021-01-01,EASTERN_ONTARIO,2258,214,1161,44
2021-01-01,GREY_BRUCE,2233,35,419,0
2021-01-01,HALDIMAND-NORFOLK,2234,107,756,40
2021-01-01,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,42,460,22
2021-01-01,HALTON_REGION,2236,852,4768,108
2021-01-01,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,22,252,5
2021-01-01,HURON_PERTH,5183,84,583,22
2021-01-01,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,51,488,0
2021-01-01,LAMBTON_COUNTY,2242,178,580,28
2021-01-01,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,36,593,53
2021-01-01,MIDDLESEX-LONDON,2244,806,2388,82
2021-01-01,NIAGARA_REGION,2246,764,3126,148
2021-01-01,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,9,120,1
2021-01-01,NORTHWESTERN,2249,18,149,0
2021-01-01,OXFORD_ELGIN-ST.THOMAS,4913,343,1022,14
2021-01-01,PEEL_REGION,2253,4328,34994,462
2021-01-01,PETERBOROUGH_COUNTY-CITY,2255,65,274,5
2021-01-01,PORCUPINE,2256,10,112,9
2021-01-01,RENFREW_COUNTY_AND_DISTRICT,2257,18,220,1
2021-01-01,SIMCOE_MUSKOKA_DISTRICT,2260,516,3059,66
2021-01-01,SUDBURY_AND_DISTRICT,2261,23,252,2
2021-01-01,THUNDER_BAY_DISTRICT,2262,56,509,19
2021-01-01,TIMISKAMING,2263,26,46,0
2021-01-01,TORONTO,3895,6135,51115,1923
2021-01-01,WATERLOO_REGION,2265,421,5331,166
2021-01-01,WELLINGTON-DUFFERIN-GUELPH,2266,390,2216,47
2021-01-01,WINDSOR-ESSEX_COUNTY,2268,1518,6082,127
2021-01-01,YORK_REGION,2270,1943,15315,376
2021-01-02,ALGOMA_DISTRICT,2226,13,62,0
2021-01-02,BRANT_COUNTY,2227,154,865,7
2021-01-02,CHATHAM-KENT,2240,88,623,4
2021-01-02,CITY_OF_HAMILTON,2237,1043,5084,173
2021-01-02,CITY_OF_OTTAWA,2251,738,9111,392
2021-01-02,DURHAM_REGION,2230,742,6538,239
2021-01-02,EASTERN_ONTARIO,2258,247,1181,44
2021-01-02,GREY_BRUCE,2233,38,427,0
2021-01-02,HALDIMAND-NORFOLK,2234,123,776,40
2021-01-02,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,59,463,22
2021-01-02,HALTON_REGION,2236,923,4843,114
2021-01-02,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,35,253,5
2021-01-02,HURON_PERTH,5183,103,586,22
2021-01-02,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,46,501,0
2021-01-02,LAMBTON_COUNTY,2242,245,583,28
2021-01-02,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,45,596,53
2021-01-02,MIDDLESEX-LONDON,2244,834,2454,82
2021-01-02,NIAGARA_REGION,2246,828,3227,149
2021-01-02,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,8,123,1
2021-01-02,NORTHWESTERN,2249,19,153,0
2021-01-02,OXFORD_ELGIN-ST.THOMAS,4913,376,1045,14
2021-01-02,PEEL_REGION,2253,4625,35407,465
2021-01-02,PETERBOROUGH_COUNTY-CITY,2255,80,279,5
2021-01-02,PORCUPINE,2256,8,113,9
2021-01-02,RENFREW_COUNTY_AND_DISTRICT,2257,15,222,1
2021-01-02,SIMCOE_MUSKOKA_DISTRICT,2260,523,3108,68
2021-01-02,SUDBURY_AND_DISTRICT,2261,24,254,2
2021-01-02,THUNDER_BAY_DISTRICT,2262,51,517,20
2021-01-02,TIMISKAMING,2263,26,47,0
2021-01-02,TORONTO,3895,6242,51692,1939
2021-01-02,WATERLOO_REGION,2265,421,5389,166
2021-01-02,WELLINGTON-DUFFERIN-GUELPH,2266,417,2244,47
2021-01-02,WINDSOR-ESSEX_COUNTY,2268,1635,6184,134
2021-01-02,YORK_REGION,2270,2073,15576,380
2021-01-03,ALGOMA_DISTRICT,2226,14,63,0
2021-01-03,BRANT_COUNTY,2227,157,880,7
2021-01-03,CHATHAM-KENT,2240,95,635,4
2021-01-03,CITY_OF_HAMILTON,2237,1129,5166,177
2021-01-03,CITY_OF_OTTAWA,2251,794,9155,392
2021-01-03,DURHAM_REGION,2230,875,6602,239
2021-01-03,EASTERN_ONTARIO,2258,281,1192,44
2021-01-03,GREY_BRUCE,2233,46,434,0
2021-01-03,HALDIMAND-NORFOLK,2234,134,795,40
2021-01-03,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,64,472,22
2021-01-03,HALTON_REGION,2236,964,4899,117
2021-01-03,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,33,256,5
2021-01-03,HURON_PERTH,5183,118,598,22
2021-01-03,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,43,508,0
2021-01-03,LAMBTON_COUNTY,2242,262,621,28
2021-01-03,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,47,599,53
2021-01-03,MIDDLESEX-LONDON,2244,817,2550,82
2021-01-03,NIAGARA_REGION,2246,862,3298,157
2021-01-03,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,11,123,1
2021-01-03,NORTHWESTERN,2249,22,155,0
2021-01-03,OXFORD_ELGIN-ST.THOMAS,4913,377,1073,14
2021-01-03,PEEL_REGION,2253,4518,35860,465
2021-01-03,PETERBOROUGH_COUNTY-CITY,2255,96,281,5
2021-01-03,PORCUPINE,2256,9,113,9
2021-01-03,RENFREW_COUNTY_AND_DISTRICT,2257,16,223,1
2021-01-03,SIMCOE_MUSKOKA_DISTRICT,2260,540,3149,68
2021-01-03,SUDBURY_AND_DISTRICT,2261,25,257,2
2021-01-03,THUNDER_BAY_DISTRICT,2262,47,526,20
2021-01-03,TIMISKAMING,2263,29,50,0
2021-01-03,TORONTO,3895,6464,52255,1940
2021-01-03,WATERLOO_REGION,2265,503,5464,166
2021-01-03,WELLINGTON-DUFFERIN-GUELPH,2266,430,2284,47
2021-01-03,WINDSOR-ESSEX_COUNTY,2268,1634,6369,137
2021-01-03,YORK_REGION,2270,2155,15796,386
2021-01-04,ALGOMA_DISTRICT,2226,16,65,0
2021-01-04,BRANT_COUNTY,2227,176,890,7
2021-01-04,CHATHAM-KENT,2240,105,650,4
2021-01-04,CITY_OF_HAMILTON,2237,1122,5264,180
2021-01-04,CITY_OF_OTTAWA,2251,866,9214,392
2021-01-04,DURHAM_REGION,2230,905,6692,241
2021-01-04,EASTERN_ONTARIO,2258,322,1206,44
2021-01-04,GREY_BRUCE,2233,42,440,0
2021-01-04,HALDIMAND-NORFOLK,2234,135,801,40
2021-01-04,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,70,477,22
2021-01-04,HALTON_REGION,2236,971,4962,117
2021-01-04,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,25,264,5
2021-01-04,HURON_PERTH,5183,121,617,22
2021-01-04,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,45,510,0
2021-01-04,LAMBTON_COUNTY,2242,332,628,28
2021-01-04,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,46,602,53
2021-01-04,MIDDLESEX-LONDON,2244,847,2618,82
2021-01-04,NIAGARA_REGION,2246,854,3391,158
2021-01-04,NORTH_BAY_PARRY_SOUND_DISTRICT,2247,14,123,1
2021-01-04,NORTHWESTERN,2249,21,156,0
2021-01-04,OXFORD_ELGIN-ST.THOMAS,4913,394,1098,14
2021-01-04,PEEL_REGION,2253,4692,36267,465
2021-01-04,PETERBOROUGH_COUNTY-CITY,2255,100,283,5
2021-01-04,PORCUPINE,2256,6,117,9
2021-01-04,RENFREW_COUNTY_AND_DISTRICT,2257,26,224,1
2021-01-04,SIMCOE_MUSKOKA_DISTRICT,2260,550,3193,68
2021-01-04,SUDBURY_AND_DISTRICT,2261,26,257,2
2021-01-04,THUNDER_BAY_DISTRICT,2262,51,528,20
2021-01-04,TIMISKAMING,2263,22,57,0
2021-01-04,TORONTO,3895,6833,52794,1949
2021-01-04,WATERLOO_REGION,2265,564,5529,166
2021-01-04,WELLINGTON-DUFFERIN-GUELPH,2266,458,2303,48
2021-01-04,WINDSOR-ESSEX_COUNTY,2268,1741,6495,150
2021-01-04,YORK_REGION,2270,2280,16060,386
2021-01-05,ALGOMA_DISTRICT,2226,20,65,0
2021-01-05,BRANT_COUNTY,2227,176,919,7
2021-01-05,CHATHAM-KENT,2240,140,654,4
2021-01-05,CITY_OF_HAMILTON,2237,1179,5352,186
2021-01-05,CITY_OF_OTTAWA,2251,952,9253,393
2021-01-05,DURHAM_REGION,2230,905,6863,242
2021-01-05,EASTERN_ONTARIO,2258,350,1223,44
2021-01-05,GREY_BRUCE,2233,47,442,0
2021-01-05,HALDIMAND-NORFOLK,2234,145,809,40
2021-01-05,HALIBURTON_KAWARTHA_PINE_RIDGE,2235,74,479,23
2021-01-05,HALTON_REGION,2236,1013,5043,122
2021-01-05,HASTINGS_&_PRINCE_EDWARD_COUNTIES,2238,34,264,5
2021-01-05,HURON_PERTH,5183,125,634,22
2021-01-05,KINGSTON_FRONTENAC_LENNOX_&_ADDINGTON,2241,46,518,0
2021-01-05,LAMBTON_COUNTY,2242,332,690,28
2021-01-05,LEEDS_GRENVILLE_AND_LANARK_DISTRICT,2243,43,609,53
2021-01-05,MIDDLESEX-LONDON,2244,938,2678,82
2021-01-05,NIAGARA_REGION,2246,856,3486,162
